,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_gr,Intensity_IntegratedIntensityEdge_h3k4me1,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_gr,Intensity_IntegratedIntensity_h3k4me1,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_gr,Intensity_LowerQuartileIntensity_h3k4me1,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_gr,Intensity_MADIntensity_h3k4me1,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_gr,Intensity_MassDisplacement_h3k4me1,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_gr,Intensity_MaxIntensityEdge_h3k4me1,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_gr,Intensity_MaxIntensity_h3k4me1,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_gr,Intensity_MeanIntensityEdge_h3k4me1,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_gr,Intensity_MeanIntensity_h3k4me1,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_gr,Intensity_MedianIntensity_h3k4me1,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_gr,Intensity_MinIntensityEdge_h3k4me1,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_gr,Intensity_MinIntensity_h3k4me1,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_gr,Intensity_StdIntensityEdge_h3k4me1,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_gr,Intensity_StdIntensity_h3k4me1,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_gr,Intensity_UpperQuartileIntensity_h3k4me1,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_gr,Location_CenterMassIntensity_X_h3k4me1,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_gr,Location_CenterMassIntensity_Y_h3k4me1,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_gr,Location_CenterMassIntensity_Z_h3k4me1,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_gr,Location_MaxIntensity_X_h3k4me1,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_gr,Location_MaxIntensity_Y_h3k4me1,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_gr,Location_MaxIntensity_Z_h3k4me1,Number_Object_Number,pred,day
690,30,5,42817,1566.0,520.0,1.0,1.0484634042269554,0.6756010943619446,1.0,0.7243613601759431,0.8394879298126094,271.56671483505926,269.2582403567252,99.08582138732059,36.999919712773455,33.1058907144937,199.82333310307808,200.21727512682358,55.89886794546871,800.5819999999968,0.9857264544052308,0.7519489322334546,0.01845465309245456,0.1582133647352437,0.08728632612332299,0.00299109232476682,0.01220431183137927,0.04951572671399777,0.010999787351289187,0.015673319328258332,0.0058724585211317225,0.005468963846499329,0.0019420161214561433,0.00895449232571395,0.023508498577176684,0.015238516351947153,0.0016830889912941085,0.003915990897210271,0.004585716388575991,0.004827655960199785,0.0036542439831935424,0.009966344120439657,0.014470496581846518,0.00045579657134455057,0.007436674964978681,0.0004549943354198999,0.0014084256732026675,0.0055389207622034186,0.0020054607943183708,0.002283931595739771,0.0032017010482703824,14.28880758676678,32.15909066051245,10.724269551225008,26.44879844784737,1752.1816172134133,3304.038425724953,937.6811826713383,3545.638899004087,0.03406195342540741,0.06497291475534439,0.018493935465812683,0.06990157812833786,0.007385365664958955,0.010086216032505035,0.0030670631676912308,0.013748377561569214,7.163988793172248,0.6360151595307275,5.108281253585532,4.216636815729101,0.04135194793343544,0.054077975451946265,0.038956284523010254,0.09823758155107498,0.08876173198223114,0.18358129262924194,0.0634775310754776,0.14531166851520538,0.02135845678141521,0.04807038962707391,0.01603029828284754,0.03953482578153567,0.040922568540846235,0.07716650923056154,0.02189974035246137,0.08280913887017043,0.041947051882743835,0.07463187724351883,0.021606775000691414,0.08726634830236435,0.01043717097491026,0.04350347071886063,0.010940718464553356,0.01896696351468563,0.01043717097491026,0.04350347071886063,0.010879682376980782,0.01896696351468563,0.00835679645537408,0.0014760604188045956,0.0036129598271306892,0.016893691019439744,0.011983332396143341,0.018450592863022242,0.0051340135083342954,0.022486822240746336,0.04901197925209999,0.08543526381254196,0.024628061801195145,0.09906157106161118,1567.4124472381354,1561.3754297832281,1566.2004884415333,1564.9651901980758,506.47471807433146,510.4506413968737,509.4930664594578,508.1742512008781,0.0,0.0,0.0,0.0,1561.1064530443516,509.87430226311983,0,1585.0,1583.0,1622.0,1560.0,535.0,497.0,463.0,514.0,0.0,0.0,0.0,0.0,5,1.0,0.167
692,30,7,35095,296.0,619.0,1.0,1.046999975403498,0.667343152470385,1.0,0.7490608725347904,0.8492164178649493,244.82250553193225,248.1632527188504,90.78546139112804,33.6163484796707,30.01666203960727,181.78478359634454,182.33165211107945,51.04602291814753,720.6399999999969,0.9890791235115902,0.7255718409106201,0.07508722890862783,0.1588328971008902,0.07278166794055499,0.013730180434815513,0.009871062942998166,0.04217183921816496,0.006562867133897146,0.015944078182278092,0.029732928534858764,0.01627775921483398,0.007692181263030052,0.0008034351896203796,0.015834278731790045,0.007567143747931083,0.006202188223878598,0.004194336828092388,0.005737016959990047,0.008922738604053956,0.0027154486004486557,0.00019912224824804867,0.0029824449304428225,0.0062522515223028255,0.004458733922234484,0.003574118056524878,0.012419483901192772,0.011343156674644809,0.004620864763171114,0.0014229057899014688,0.0017331950508916952,12.698146090842785,29.36786455288529,9.017258008942008,25.412268312647942,1746.1206870693713,3227.5726139284666,778.0620012553409,3917.395195040852,0.03903257846832275,0.07537956535816193,0.01893644593656063,0.09044022113084793,0.01095597445964813,0.013626307249069214,0.00321965292096138,0.024063482880592343,5.2371330619212335,1.3902126946447733,3.133701335392553,2.291677323439465,0.037018388509750366,0.05319295078516007,0.04554818198084831,0.09095902740955353,0.1441825032234192,0.18467994034290314,0.07075608521699905,0.19688716530799866,0.02074860472359932,0.04798670678576029,0.014734081713957532,0.04152331423635284,0.04975411560248957,0.09196673639915848,0.02217016672618153,0.11162260136888023,0.051667049527168274,0.09100480377674104,0.02220187708735466,0.11735713481903075,0.010849164798855782,0.04299992322921753,0.0079041738063097,0.02504005469381809,0.01074235141277313,0.04299992322921753,0.0079041738063097,0.02504005469381809,0.006244215965983748,0.0015209799752943349,0.0040304535868153435,0.012607108527454015,0.017545957978209126,0.025582256113761352,0.005356943304894243,0.03666214587883095,0.061326008290052414,0.10333409905433656,0.02537575364112854,0.13997100293636322,297.34140470411705,301.94652882460906,299.2884149794724,298.6807501834424,625.0569902324406,629.822661504445,626.1907352459835,629.025400568787,0.0,0.0,0.0,0.0,300.9647813078786,628.8383530417439,0,297.0,296.0,334.0,360.0,551.0,677.0,676.0,677.0,0.0,0.0,0.0,0.0,7,1.0,0.167
693,30,8,46985,1079.0,730.0,1.0,1.059069799303916,0.6916060684285078,1.0,0.7659265779864372,0.8263143638212781,287.95541480623524,287.062710918712,101.965680500843,38.37084032758799,34.36568055487916,204.96467366897477,207.98297141232842,-10.381324884752027,845.3019999999966,0.9865098944937268,0.725965172130109,0.03824394316141935,0.16377906237277662,0.08609581077270274,0.011027680229414256,0.008021119428740259,0.045864112407870465,0.00041675861338649983,0.017767287447426956,0.01885745162753101,0.011813053578990264,0.00409312051729968,0.0044437803019972974,0.023381665733793976,0.01465404424155269,0.003981521947292202,0.0038667154509585563,0.0042914018068721535,0.0010330130503775263,0.002245881045835613,0.004402375710416207,0.009352197005799449,0.006098076567312968,0.00877000756000372,0.0026754182052655512,0.01113005664581752,0.00806487491780179,0.004476685129258268,0.002724784165851039,0.0013392704244378955,13.793652310036125,35.019256964325905,11.089906226843596,29.724971432238817,1871.8320029741155,3655.23311625421,1023.0262048700824,4480.518306929618,0.03315785527229309,0.0630960538983345,0.018524453043937683,0.08085756003856659,0.00630197674036026,0.010269321501255035,0.0029297322034835807,0.015609979629516603,3.5088719076395667,2.6614733630682137,2.635587237001578,4.208731081846393,0.03370717912912369,0.05377279222011566,0.03431754186749458,0.08438239246606828,0.12088197469711305,0.20878919959068296,0.06729228794574738,0.17886625230312347,0.019104781592847817,0.048503125989371065,0.015359980923606088,0.04117032054326706,0.03983892738052816,0.07779574579662042,0.02177346397510019,0.0953606109807304,0.040756847709417336,0.07280079275369644,0.02110322751104832,0.09892424196004868,0.01033035758882761,0.04299992322921753,0.008377202786505222,0.019104296341538433,0.01033035758882761,0.04299992322921753,0.008316166698932648,0.019104296341538433,0.0055052466079182644,0.0017902064537394188,0.003539444801240176,0.014628557797946591,0.01140289406030724,0.02456966930235413,0.005127471565516586,0.02476861579006951,0.04606698825955391,0.08377203345298767,0.024521248415112492,0.1129320189356804,1094.227013058654,1097.1844179865466,1096.8876118288451,1090.5657621828398,718.0231914628122,722.2239687198364,720.1658297586989,720.3819308367673,0.0,0.0,0.0,0.0,1094.620517186336,721.5099287006493,0,1072.0,1047.0,1111.0,1026.0,737.0,720.0,742.0,696.0,0.0,0.0,0.0,0.0,8,1.0,0.167
694,30,9,41501,1352.0,814.0,1.0,1.181331383595418,0.8265798488580529,1.0,0.7117914415573279,0.7605798456716759,307.25803448046946,301.84101775603665,82.0,33.178778768125575,30.413812651491103,172.3493216394013,172.93080347827186,74.9561652853437,828.0599999999971,0.9718634740354781,0.5799788640520479,0.0046046934057342405,0.18253483245889415,0.1031629594285772,0.00974005397976082,0.01299461712441937,0.0006401586840764122,0.03606770515083101,0.029111302269548237,0.004509697622907741,0.007343000164249572,0.006193836745527813,0.013889128514040764,0.02095614198857303,0.00529242768331401,0.010025710238194641,0.00591478486226381,0.0014453584990094398,0.0013899375056583628,0.002471168399984132,0.011007836883415808,0.010621061525513528,0.0192962786406959,0.009431506651925298,0.0042572926452904775,0.0050327785962707905,0.003156506745905898,0.005742469145359999,0.0034332374719236764,0.0010291086704449805,12.75614563934505,33.937651704996824,11.1051957719028,28.29007407464087,1493.662581696175,3493.80616908893,999.0616205278784,3785.038548031822,0.02667277120053768,0.06547646224498749,0.01890592835843563,0.06964217871427536,0.008461128920316696,0.014366365969181059,0.004684519022703171,0.022201873362064358,1.9997719914369168,1.8244712674860388,1.669348648068606,3.2963802210312685,0.026443885639309883,0.05326924473047257,0.025619897991418842,0.07519645988941193,0.08491645753383636,0.22511635720729828,0.0643930733203888,0.16295109689235687,0.01801715485783199,0.047934536306492685,0.015685304762574574,0.03995773174384304,0.03599100218539734,0.08418607187992891,0.02407319391166185,0.09120355046943017,0.03662928193807602,0.08071259409189224,0.023422598838806152,0.0937514305114746,0.012298772111535072,0.044022276997566216,0.012283512391149998,0.023178454488515854,0.012298772111535072,0.044022276997566216,0.011734187602996826,0.023178454488515854,0.003007195693576468,0.001386243278113225,0.0015662222761582572,0.012556621152441251,0.011574627371333515,0.028021870729561273,0.006300685422964182,0.029584615258654436,0.043915465474128716,0.09440375119447708,0.028320744633674618,0.11442740261554718,1342.4298657787785,1339.0425250005612,1341.4062707760836,1343.6208029775835,793.8714891825107,792.9453286921154,795.4772297386172,793.2303686137833,0.0,0.0,0.0,0.0,1340.4446880798052,794.1126478880028,0,1306.0,1389.0,1323.0,1312.0,720.0,839.0,838.0,726.0,0.0,0.0,0.0,0.0,9,1.0,0.167
697,30,12,45372,1589.0,1409.0,1.0,1.044958334397859,0.6685916915783809,1.0,0.741190884587111,0.858032112287225,278.2334104129052,278.65749586185547,103.46496991735901,38.51173229022757,34.40930106817051,206.90317319201046,206.90263111288448,60.08305395127388,815.1679999999966,0.9904712007596842,0.7439719848515621,0.015191769055255966,0.1649730619638982,0.0832239550114947,0.003827277462778304,0.008416028267445837,0.05363328397423173,0.008168663625416593,0.016363956936415316,0.0040055482017417226,0.005324598805754102,0.0022802914535914984,0.00809749671039172,0.02506314534313079,0.014552419189023056,0.0040136643708277575,0.00270566047146728,0.004120312363117847,0.0036222976789377173,0.0006305091922833862,0.011291181941287129,0.015041533305579106,0.0012161981573200662,0.008244836624673162,0.002874204165004838,0.0008673592674755805,0.0038020135585964923,0.002616418285494725,0.0021252558321016787,0.0008587294861181307,13.223758382722735,32.72961017861962,10.533150305040179,26.292912259697914,1847.0408230610192,3907.762253474444,869.9022709457204,4572.465266721323,0.034149691462516785,0.07269398123025894,0.016906997188925743,0.08888380229473114,0.00639352947473526,0.01084916293621063,0.0019836723804473877,0.015457391738891603,7.977476822065817,2.106172171700991,3.0001093378741395,7.62435437014665,0.03448538854718208,0.05235370248556137,0.023422598838806152,0.09825284034013748,0.10821698606014253,0.21757839620113373,0.05595483258366585,0.17204546928405762,0.019332980091699904,0.04785030727868366,0.015399342551228334,0.03843993020423672,0.04070882533414924,0.08612717652901446,0.019172667525031304,0.100777247349055,0.041016250848770135,0.08419927954673767,0.01878385618329048,0.10543984174728394,0.011535820551216602,0.043289843946695335,0.009765774011611937,0.020325018092989918,0.011535820551216602,0.043289843946695335,0.009765774011611937,0.020325018092989918,0.004988912519007072,0.0014485327894848481,0.002407064094859243,0.017484635521565563,0.01267556495270309,0.02270427188965445,0.003491451288148635,0.02824564734926325,0.0470588244497776,0.0943923071026802,0.02092011831700802,0.12016479671001434,1593.2145267531807,1585.0012547923739,1586.576586323642,1592.8158286243329,1401.9965426377194,1398.936208070215,1403.7350085755575,1399.7582648567682,0.0,0.0,0.0,0.0,1585.2968570924802,1401.0215331041172,0,1633.0,1601.0,1601.0,1626.0,1396.0,1355.0,1497.0,1325.0,0.0,0.0,0.0,0.0,12,1.0,0.167
698,30,13,46717,1162.0,1408.0,1.0,1.0582597958238684,0.6970426261735022,1.0,0.7918806678532079,0.8460029311346978,287.73812282329374,286.2254356272342,101.11874208078342,38.54921326580712,34.539832078341085,202.4661934078686,206.31677720091568,80.61044393352964,833.021999999997,0.9895468169157284,0.7258982797708662,0.05654087804911985,0.15947214857876355,0.08601722339369591,0.012480488388210764,0.008893496177068545,0.04035380190279264,0.002735005054973698,0.015488378805330674,0.023479161627774973,0.01291742801847864,0.0037552829175169296,0.005505768574042777,0.020908665868174036,0.012936765243136415,0.0037441694987803455,0.0010089967778599363,0.008511740926322977,0.008598679920773181,0.0037200070266070685,0.0016652942888723285,0.0066770175745486,0.005158434998030946,0.0060946783563203795,0.0007860633607270773,0.01123120282923207,0.010613438328992062,0.005727170743528493,0.0016948039019166602,0.002934843308519541,12.657496072351933,34.28026252612472,9.992736782878637,26.180605843663216,1699.7892019357532,3765.7261354811494,918.5792224612088,4191.479702202603,0.029739834368228912,0.06616312265396118,0.016693370416760445,0.07602426409721375,0.0059052444994449615,0.01275654137134552,0.0026092939078807826,0.01483176648616791,1.6929603076631294,1.2732296830716097,3.3018284472304513,1.3670823557294765,0.025635156780481342,0.051926452666521065,0.023208972066640854,0.05499351397156715,0.09088273346424104,0.17087052762508392,0.06012054532766342,0.16986343264579773,0.017628824613303527,0.04774409822580044,0.013917460700388072,0.03646323933657829,0.036384810709929,0.08060719086159532,0.01966263292722582,0.08972065205819303,0.03721675276756287,0.0796063169836998,0.01908903568983078,0.09289692342281343,0.01350423414260149,0.04370183870196343,0.009033340960741043,0.021591516211628917,0.01350423414260149,0.04370183870196343,0.009033340960741043,0.021591516211628917,0.0020182159232512565,0.0013441904259136866,0.002033003677053652,0.005795613379469746,0.009984206857511493,0.019635768831403583,0.00439001269740699,0.02336050149908504,0.042038604617118835,0.09176775813102722,0.021988250315189358,0.10646219551563264,1161.97649920061,1161.4289675970551,1164.289330358484,1161.0920122346033,1424.1000729671089,1421.5148092169104,1425.0778833314655,1423.0706252457446,0.0,0.0,0.0,0.0,1162.3045358220775,1422.4391977224564,0,1116.0,1116.0,1207.0,1157.0,1459.0,1429.0,1472.0,1466.0,0.0,0.0,0.0,0.0,13,1.0,0.167
699,30,14,94785,176.0,1483.0,1.0,1.0255428589073106,0.5807315465675089,1.0,0.7399297423887587,0.8025425778334395,384.9754407410089,378.8931247726725,150.58552387264854,56.876264406297224,51.264022471905186,306.12007373612636,313.40662914353544,29.248265161548986,1218.261999999995,0.9881517699368754,0.8126314894293645,0.023679328431348155,0.1340190581997465,0.0683683745739622,0.00898536723740602,0.010236209251363159,0.062387310376795624,0.014933758325856843,0.009848096192228642,0.005349819996237444,0.008508967300002817,0.01204638922282938,0.011851313889351952,0.017130725273405447,0.009717020108874245,0.005992373423423457,0.005164628607310175,0.002637619472340585,0.0058456658372061324,0.0035608446174818908,0.004051347583502197,0.018812935741672747,0.0070295691289968,0.002848058537153717,0.004109601422977559,0.004367592430735339,0.0035853267533954955,0.0033257450807620327,0.0037711415894082436,0.0017155024365966766,17.717433536425236,45.525810826569796,14.062852003611624,17.784069715999067,3347.874489431269,9947.952203802764,1750.6013839775696,3023.4885893454775,0.025940338149666783,0.0793621763586998,0.0160524919629097,0.023285267874598503,0.008316166698932648,0.023208975791931152,0.0022735930979251857,0.0061188675463199615,12.129007538498929,3.2403149855337867,6.7783971417996485,16.45067859745256,0.034027617424726486,0.07356374710798264,0.026276035234332085,0.03918517008423805,0.08035401254892349,0.2519417107105255,0.04174868389964104,0.1111924946308136,0.019384500586898504,0.04980942103563435,0.015386052520362828,0.019457406691465062,0.035320720466648414,0.10495281113892244,0.01846918166352872,0.031898386763153215,0.03665217012166977,0.10676737874746324,0.018265049904584885,0.030395971611142162,0.011505302973091602,0.043961241841316216,0.009628443047404291,0.011444266885519028,0.011047531850636005,0.043961241841316216,0.009338521398603916,0.011337453499436378,0.005279738858114033,0.005794531119948357,0.0035703245175194346,0.006449325299488596,0.011692517079713406,0.03327592255996343,0.0034609087689135127,0.014159628348089938,0.04338140040636063,0.1268635094165802,0.02059968002140522,0.035645075142383575,169.96555968423368,180.916990793762,176.60278069632682,194.5262296550784,1491.8918054874716,1487.1278534141265,1490.4414648591949,1490.7268298623278,0.0,0.0,0.0,0.0,179.39738355224983,1484.2659598037665,0,151.0,156.0,261.0,297.0,1483.0,1483.0,1527.0,1473.0,0.0,0.0,0.0,0.0,14,1.0,0.167
700,30,15,85499,1733.0,1689.0,1.0,1.0130343529723969,0.5156625468114284,1.0,0.7728932762018405,0.8247591166502732,355.84727576660043,358.36573496917924,150.6154042586614,53.24654148136031,47.0,305.4533184133538,304.887017394169,14.970343643277412,1141.3579999999952,0.9819965199014544,0.8446767399751964,0.02208333113984183,0.12074697762384658,0.05512178568447306,0.009961606453495845,0.005372204903744586,0.06884971638264126,0.022848737564266548,0.005565246883413099,0.004003907378168157,0.005115143403460069,0.005367054419624873,0.022764091165671418,0.003979173139634043,0.008088075445942375,0.0048592406818696214,0.007407466125329291,0.005473159898934085,0.00149216046618,0.003956964689122313,0.002573439773115883,0.01440538411302742,0.0060233401121309715,0.002380165829924346,0.0014532818984811411,0.00453982114449876,0.004045442595140722,0.003510638864317705,0.0021235408571507308,0.002750504504709511,16.324010175652802,46.31822706013918,13.989913899451494,12.15265136398375,2188.0593058513477,6709.20016078651,1350.9498837478461,1543.0893968353048,0.02092011831700802,0.0641489252448082,0.014358739368617538,0.015197985805571081,0.0045471880584955215,0.01293964684009552,0.001312275417149067,0.0028076600283384323,5.7649828901133935,1.5796215269539802,3.2840329192914868,2.7031179888490917,0.0243381392210722,0.052063781768083565,0.027145799249410633,0.0160982683300972,0.04948500916361809,0.15527580678462982,0.060700390487909324,0.032410163432359695,0.016811544980074974,0.04770157266749658,0.01440773831045468,0.012515603876399332,0.02559163622792486,0.07847109510972654,0.01580076823995422,0.01804804029094264,0.02549782581627369,0.0790875107049942,0.0156252384185791,0.017883574590086937,0.012237736023962498,0.04301518201828003,0.008941787295043468,0.009140154346823692,0.012237736023962498,0.04301518201828003,0.008941787295043468,0.008819715119898321,0.0022842326221008346,0.001244441828696873,0.0029112592146378234,0.0013810326682370427,0.0059205215992485394,0.01802625388050413,0.0023347233933036426,0.003634697970653125,0.03001449629664421,0.09047073870897293,0.016983291134238243,0.02082856558263302,1751.1131998954684,1747.1836013940112,1745.366748162005,1748.1669742103604,1697.7102441516715,1691.533992837998,1694.3318719176364,1695.4218254114417,0.0,0.0,0.0,0.0,1748.227651785401,1692.71938853086,0,1791.0,1789.0,1721.0,1751.0,1746.0,1667.0,1832.0,1689.0,0.0,0.0,0.0,0.0,15,1.0,0.167
701,30,16,38602,1397.0,1717.0,1.0,1.0719097722021476,0.7249260356450106,1.0,0.7754519887505023,0.8420820869455009,266.7622589910158,264.62237244798484,89.56003573022959,34.76084354926982,31.304951684997054,180.41463414634143,183.7529704589117,-10.787608741647002,758.9839999999973,0.9889707295202717,0.701765730515963,0.010613132863219028,0.1735558000292521,0.0939542557032212,0.0059264954028036155,0.004742418118225727,0.03868428138822446,0.0033490668796043416,0.020298181504970668,0.0064066662617065576,0.0027791403166941924,0.0034933320865281003,0.01524845825825502,0.029304351568497342,0.016555455911315055,0.005474501797729003,0.003339931196028214,0.0017340082626244578,0.00041091610502127786,0.0009519736541216276,0.004519546912119764,0.007027174557679264,0.007738704811248153,0.00956394178429555,0.0015765554909818182,0.004367595733102738,0.0019209860850380308,0.0009449774356998141,0.0024491723259502363,0.0007007723542674554,13.52178230509162,31.406927682459354,11.396902513690293,21.318288013339046,2002.8170783193784,3445.6218705028296,979.6254561375827,3794.911578305065,0.04151979833841324,0.07470817118883133,0.021332113072276115,0.08464179188013078,0.00964369997382164,0.013778895139694214,0.0037384610623121257,0.0161135271191597,3.830678868410173,0.4371851328963834,3.4524260120814096,2.4587127210124566,0.0319371335208416,0.05354390665888786,0.027222095057368282,0.05349813029170036,0.16696421802043915,0.16781872510910034,0.06167696788907051,0.18329137563705444,0.02073892991578469,0.04817013448229962,0.017479911830813332,0.032696760756654966,0.051883764528246674,0.08926019041766825,0.02537758292672873,0.09830867774480767,0.054444190114736564,0.09045547991991043,0.02528419904410839,0.10673686116933824,0.014480811543762684,0.043808650225400925,0.010635538026690485,0.021026931703090668,0.014480811543762684,0.043808650225400925,0.010635538026690485,0.021026931703090668,0.004089374305478401,0.0017188855605156136,0.003002007901826766,0.007056479881354648,0.017602860799511098,0.021610676966048268,0.005620930538411334,0.03065871750529428,0.062340732663869865,0.10301365703344344,0.02885480970144272,0.1201266497373581,1403.5812937771914,1400.6499074259605,1403.7361672686511,1401.3504331843528,1719.204410353332,1717.4771879727402,1716.6218094243625,1719.4166787097329,0.0,0.0,0.0,0.0,1400.3291798352418,1717.1800942956327,0,1376.0,1307.0,1438.0,1377.0,1702.0,1740.0,1732.0,1703.0,0.0,0.0,0.0,0.0,16,1.0,0.167
703,30,18,45210,491.0,1943.0,1.0,1.1035718151803708,0.7648282123551697,1.0,0.7473221370007934,0.7805737513374832,299.00390222050515,307.14817271147814,94.13288479590965,36.65699814770597,33.1058907144937,196.2423728619384,192.6285632136649,11.986340395185154,853.1299999999967,0.9787620965123076,0.6101670533970395,0.04746273272554677,0.1919191210050077,0.08377539714189627,0.013098516103409752,0.021288859727860064,0.014210346488360885,0.02230251616169529,0.0208821920591245,0.015435683932325915,0.010088291245229707,0.0053750299485889035,0.020784113996818298,0.023607976042573357,0.007703345126083428,0.009735819741358757,0.006992993676036422,0.012235499966082973,0.007392860713294173,0.003574235191049753,0.005752603703185385,0.006592290694278078,0.010305633821308393,0.004124384889902568,0.0059833377782806925,0.005502287627416732,0.003999908288584614,0.008867280292277681,0.00564973644492787,0.003037894851227376,16.018829675391313,31.91247432306409,10.14483869727701,27.82917534932494,2058.924136744812,3427.741059001535,912.1764601850882,3873.157431321218,0.03810177743434906,0.0634927898645401,0.017654689028859142,0.06935225427150726,0.0075226984918117515,0.01086442917585373,0.0023651476949453354,0.017151139676570892,2.3703159799828284,3.2623828920248235,2.638871708472379,2.5476325342571644,0.03341725841164589,0.051300831139087684,0.024734875187277797,0.0629129484295845,0.0790417343378067,0.17845426499843595,0.04580758512020111,0.14587624371051788,0.023944438976668637,0.04770175534090297,0.015164183404001509,0.04159816943097898,0.04554134343607194,0.07581820524223701,0.02017643132459828,0.08567037008009773,0.0470740832388401,0.07580681890249252,0.019851988181471825,0.08876173198223114,0.01594567857682705,0.043198291212320335,0.01074235141277313,0.028000304475426674,0.01594567857682705,0.043198291212320335,0.010360876098275185,0.028000304475426674,0.0039234455179859755,0.0012393716421586255,0.0025522224135568995,0.009209085351458698,0.011153032562594964,0.01724280919681148,0.0037588805664700814,0.023495308429531563,0.05384908989071846,0.08540474623441696,0.02240024507045746,0.10443274676799774,499.0097608252624,500.30331353145823,499.0688849081224,498.7758265919358,1950.9066944519345,1947.011364092768,1951.618152549559,1949.5272959824854,0.0,0.0,0.0,0.0,501.2503428445034,1950.1332669763326,0,446.0,482.0,535.0,465.0,1916.0,1899.0,1932.0,1919.0,0.0,0.0,0.0,0.0,18,1.0,0.167
