,ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_cebp,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensityEdge_gr,Intensity_IntegratedIntensityEdge_h3k4me1,Intensity_IntegratedIntensity_cebp,Intensity_IntegratedIntensity_dapi,Intensity_IntegratedIntensity_gr,Intensity_IntegratedIntensity_h3k4me1,Intensity_LowerQuartileIntensity_cebp,Intensity_LowerQuartileIntensity_dapi,Intensity_LowerQuartileIntensity_gr,Intensity_LowerQuartileIntensity_h3k4me1,Intensity_MADIntensity_cebp,Intensity_MADIntensity_dapi,Intensity_MADIntensity_gr,Intensity_MADIntensity_h3k4me1,Intensity_MassDisplacement_cebp,Intensity_MassDisplacement_dapi,Intensity_MassDisplacement_gr,Intensity_MassDisplacement_h3k4me1,Intensity_MaxIntensityEdge_cebp,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensityEdge_gr,Intensity_MaxIntensityEdge_h3k4me1,Intensity_MaxIntensity_cebp,Intensity_MaxIntensity_dapi,Intensity_MaxIntensity_gr,Intensity_MaxIntensity_h3k4me1,Intensity_MeanIntensityEdge_cebp,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensityEdge_gr,Intensity_MeanIntensityEdge_h3k4me1,Intensity_MeanIntensity_cebp,Intensity_MeanIntensity_dapi,Intensity_MeanIntensity_gr,Intensity_MeanIntensity_h3k4me1,Intensity_MedianIntensity_cebp,Intensity_MedianIntensity_dapi,Intensity_MedianIntensity_gr,Intensity_MedianIntensity_h3k4me1,Intensity_MinIntensityEdge_cebp,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensityEdge_gr,Intensity_MinIntensityEdge_h3k4me1,Intensity_MinIntensity_cebp,Intensity_MinIntensity_dapi,Intensity_MinIntensity_gr,Intensity_MinIntensity_h3k4me1,Intensity_StdIntensityEdge_cebp,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensityEdge_gr,Intensity_StdIntensityEdge_h3k4me1,Intensity_StdIntensity_cebp,Intensity_StdIntensity_dapi,Intensity_StdIntensity_gr,Intensity_StdIntensity_h3k4me1,Intensity_UpperQuartileIntensity_cebp,Intensity_UpperQuartileIntensity_dapi,Intensity_UpperQuartileIntensity_gr,Intensity_UpperQuartileIntensity_h3k4me1,Location_CenterMassIntensity_X_cebp,Location_CenterMassIntensity_X_dapi,Location_CenterMassIntensity_X_gr,Location_CenterMassIntensity_X_h3k4me1,Location_CenterMassIntensity_Y_cebp,Location_CenterMassIntensity_Y_dapi,Location_CenterMassIntensity_Y_gr,Location_CenterMassIntensity_Y_h3k4me1,Location_CenterMassIntensity_Z_cebp,Location_CenterMassIntensity_Z_dapi,Location_CenterMassIntensity_Z_gr,Location_CenterMassIntensity_Z_h3k4me1,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_cebp,Location_MaxIntensity_X_dapi,Location_MaxIntensity_X_gr,Location_MaxIntensity_X_h3k4me1,Location_MaxIntensity_Y_cebp,Location_MaxIntensity_Y_dapi,Location_MaxIntensity_Y_gr,Location_MaxIntensity_Y_h3k4me1,Location_MaxIntensity_Z_cebp,Location_MaxIntensity_Z_dapi,Location_MaxIntensity_Z_gr,Location_MaxIntensity_Z_h3k4me1,Number_Object_Number,pred,day
1172,55,18,32943,1202.0,1636.0,1.0,1.115093546695281,0.7804637816808053,1.0,0.7752023719879518,0.7838130515691036,258.79879604849447,258.49564793241683,79.07591289387686,30.82285700429915,27.85677655436824,162.24813708136668,161.80126507073382,-10.16023706696377,726.7419999999971,0.9787859880559764,0.6277189099431387,0.020189886939409842,0.18703868037881868,0.09561598797435544,0.007579767110454342,0.00808930575083406,0.0173305244490341,0.022845198809177063,0.024753085377143297,0.0060213882108078026,0.0041652360269201424,0.003987558448510358,0.018971957563378043,0.029259381833322405,0.00635925035486031,0.006820306887925593,0.005058752536258315,0.007869089964562677,0.00253509803901088,0.003025939990942161,0.0065912269553268345,0.004362604917500037,0.014947040154355528,0.009711581524464493,0.003384184858575952,0.0019414485312588344,0.0025802041957502307,0.0026361094947649835,0.002607436984985418,0.0026239442482262998,18.78031592350453,37.751293238252394,34.372762719169266,28.071152927353978,2380.3492516521364,3050.3426288999617,4449.173634849489,2998.813644438982,0.04910353198647499,0.07573052495718002,0.09181353449821472,0.06869611889123918,0.02227817103266716,0.015045396983623503,0.04224460572004318,0.02244602143764496,6.4078041913412225,1.2805660325220691,5.3032460505001255,3.8414661728077575,0.048920422792434685,0.06648355722427368,0.09108110517263412,0.07202258706092833,0.16215762495994568,0.1909361481666565,0.3499046266078949,0.1769893914461136,0.030290832134684732,0.060889182642342575,0.055439939869627836,0.04527605310863545,0.07225660236323761,0.09259456117839787,0.13505672327503532,0.0910303750247088,0.07029831409454346,0.09092850983142853,0.1325780153274536,0.09065385162830353,0.013778897002339365,0.05601586773991585,0.027542535215616226,0.026626992970705032,0.013595788739621641,0.05601586773991585,0.027542535215616226,0.02632181346416473,0.010682578278247194,0.0016605580198131595,0.019431889521157642,0.011016358540002606,0.028927921841801176,0.02146412330949852,0.05500356373452557,0.028680792616253274,0.09381628036499023,0.10580606013536452,0.1767452508211136,0.11372549086809157,1198.620617979232,1199.2451077698386,1199.8368285980273,1200.0915982197287,1642.100034385316,1636.6924895093696,1641.1907315520373,1639.7419535673569,0.0,0.0,0.0,0.0,1200.254075220836,1635.9039249612968,0,1207.0,1202.0,1192.0,1211.0,1643.0,1597.0,1654.0,1662.0,0.0,0.0,0.0,0.0,18,1.0,0.25
1173,55,19,45621,523.0,1732.0,1.0,1.0228871229063563,0.5861166950615467,1.0,0.7642988775339253,0.8792605137245071,267.2738820527151,268.06156009394556,108.18964830333816,39.31866762529,34.928498393145965,216.72971872194907,216.5524213293377,-56.031388917078225,807.4739999999967,0.9904904578909658,0.8083391649702919,0.02952863403030072,0.13782213301676333,0.06871884330097966,0.00959989552029063,0.00961040296400117,0.06395240965570166,0.01998570393097413,0.009600699600754095,0.007652993181813659,0.008720098308250372,0.0031664100654981127,0.009561037268993369,0.011751307057599416,0.012464511259832152,0.002850327471056447,0.008001784505976479,0.0058961138031825506,0.004236707689643389,0.0007004861062352666,0.009214075564107894,0.01638202854617278,0.006050737708319044,0.005130836811178971,0.0017696048100752516,0.001884548628165527,0.005574277024023854,0.004977270216940071,0.002227475742758111,0.00042554120295372347,16.256290624849502,41.89288169145585,30.33806366287172,25.85937292687595,3981.310220672749,6436.868120182306,7947.3676082640895,5438.403040759265,0.05642786249518395,0.1119859591126442,0.12156862765550612,0.08911269158124924,0.02534523606300354,0.028053708374500275,0.04798199236392975,0.02644388377666473,7.5644383930028765,1.5433109841156811,6.642555597001118,6.4799905153362,0.04118410125374794,0.06750591099262238,0.08654917031526567,0.06172274425625801,0.19595636427402496,0.2680552303791046,0.38991379737854,0.21786831319332126,0.023662722889155014,0.06097944933254125,0.0441602091162616,0.03764100862718479,0.08726924488004974,0.14109441091125371,0.17420415177799892,0.11920832600686668,0.0955062210559845,0.14553292095661166,0.19144731760025024,0.13101395964622498,0.013321125879883766,0.05630579218268395,0.027054246515035633,0.027130540460348133,0.013321125879883766,0.05630579218268395,0.027054246515035633,0.026489662006497383,0.007028018149128529,0.0016712156832998054,0.012879047049050038,0.006882295540388105,0.03811552295060059,0.04298013639248032,0.07375448359789269,0.0443155265192569,0.11502251029014587,0.17018386721611026,0.22959868609905246,0.15283437073230746,518.5048236745922,522.3015724999373,519.4178346837108,518.713253075544,1736.1739121190433,1730.78153634847,1735.7684661480118,1734.7732177390933,0.0,0.0,0.0,0.0,523.8445014357424,1730.8158742684288,0,487.0,479.0,519.0,511.0,1764.0,1723.0,1757.0,1769.0,0.0,0.0,0.0,0.0,19,1.0,0.25
1174,55,20,27918,1496.0,1781.0,1.0,1.0172721984567747,0.5402409198038427,1.0,0.7871986465529395,0.8524435760705991,205.35186703112598,205.91260281974,84.504437753292,30.473963056139546,26.925824035672523,171.37506167673837,172.80573118792722,-80.18883633918837,641.525999999998,0.9797336421540244,0.8377326786152137,0.023877549268264558,0.1224786581060716,0.060288862186603225,0.007524755578998234,0.007628450000042589,0.06530016576551986,0.02098411145180504,0.007710833548953141,0.00580499835738194,0.005514928472236704,0.00742789838761156,0.018611184219141045,0.007372896617722701,0.010944370538929502,0.005370161374491851,0.008090215253649748,0.0040765433955435495,0.002288482404759112,0.004743793970791305,0.0031124703799616984,0.015139412107317863,0.008163627602499592,0.004140818813827687,0.0041966231533405295,0.002452445758634925,0.0021585204661836626,0.00431994787703822,0.0020542404282362405,0.0008880695566702136,14.52559710573405,33.82658128067851,32.19421693868935,29.650583654642105,1679.3774808719754,2773.51551322639,3968.8485262040053,3178.9232187531893,0.0471198596060276,0.0794384703040123,0.10843823850154877,0.09201189875602722,0.013275351375341415,0.018005646765232086,0.034729525446891785,0.023285262286663052,3.2520781840829684,2.8243212647351545,3.5607435500788647,1.8404889329063483,0.04898146167397499,0.06590371578931807,0.12452887743711473,0.09030289202928543,0.125947967171669,0.18004119396209714,0.3540855944156647,0.20222781598567965,0.02617224703735865,0.06094879510032164,0.05800759808772856,0.0534244750534092,0.06015393226133589,0.09934506459009923,0.14216091862611951,0.11386643809560815,0.062348362058401115,0.09961089491844176,0.1431296318769455,0.11592278629541394,0.011352712288498878,0.05609216541051865,0.027664607390761372,0.031509879976511,0.011352712288498878,0.05609216541051865,0.027664607390761372,0.031509879976511,0.010792790746877641,0.0017135889176073706,0.02419471462493745,0.01656545003955646,0.02082481778756566,0.023961055220286364,0.052874631990438486,0.03541451580077919,0.07428091764450072,0.11517509818077087,0.17788967490196228,0.13878843188285828,1496.937806910728,1493.8255823355623,1497.6831416673956,1496.3740563750632,1784.7357557868258,1779.5378919828852,1784.6236799112146,1783.4370099887356,0.0,0.0,0.0,0.0,1495.4717028440432,1781.8329035031165,0,1453.0,1476.0,1468.0,1501.0,1788.0,1798.0,1849.0,1759.0,0.0,0.0,0.0,0.0,20,1.0,0.25
1175,55,21,37424,222.0,1794.0,1.0,1.0221892144046734,0.5542804092362182,1.0,0.7399557102182853,0.8455486559920457,239.3927052707769,239.6100999540712,96.21330469326996,35.09171941807477,31.144823004794873,196.71713853658304,199.2537302395279,34.558734885919606,745.7799999999969,0.9840393363308878,0.8299464706977293,0.031918477344254466,0.12339607625006965,0.0628798640801706,0.0064538173328615315,0.0167832517190221,0.06196431905634514,0.016413285857794363,0.000886089446749497,0.01601864670385329,0.005678358696343836,0.00764664105438292,0.01891707295353753,0.010580556546717029,0.01104931571316006,0.0069202318061353865,0.011493734773940159,0.006449653135488814,0.0035837501612831016,0.004427723210720207,0.0025613869357193914,0.01343172418926752,0.005115297259077235,0.0012067114601736445,0.004955002350309574,0.0031953341159482638,0.003433761190523689,0.0019964565220610604,0.0035788763079039475,0.0028489321711995994,24.331319207325574,38.22871750593185,43.38670944795013,38.334935612976544,2759.1979584600776,3221.0922448374326,5092.764434631914,3956.570629116148,0.05798428505659104,0.07322804629802704,0.10411230474710463,0.08856336027383804,0.0160830095410347,0.01086442172527313,0.0323491245508194,0.018005646765232086,3.421064801448562,2.5756448477524927,4.6931360744082955,1.4065647870846665,0.05571068823337555,0.06596475094556807,0.1104905754327774,0.08580148220062256,0.11517509818077087,0.14787517488002774,0.2551155984401703,0.16197451949119568,0.03862114159892949,0.060680503977669616,0.06886779277452401,0.06084910414758182,0.07372803437526929,0.08607022885948677,0.13608284615839872,0.10572281501486072,0.07557793706655502,0.08754100650548935,0.13563744723796844,0.10782025009393692,0.02758831158280373,0.056992445141077035,0.045166704803705215,0.04571602866053581,0.02758831158280373,0.056992445141077035,0.045166704803705215,0.045166704803705215,0.00649240830744281,0.001381607133081377,0.01782656532429849,0.0103174253766538,0.019947320741465727,0.015055858005304968,0.043370378123857536,0.024680169398528698,0.09082169830799104,0.0961776152253151,0.16906996071338656,0.1249408721923828,217.22158648729854,221.54907440602298,216.56321701180332,218.37839146582905,1801.5713131955802,1798.8148685621882,1802.6597692643973,1799.9081134467933,0.0,0.0,0.0,0.0,218.97961201368102,1798.6365166737921,0,221.0,221.0,205.0,202.0,1854.0,1854.0,1796.0,1789.0,0.0,0.0,0.0,0.0,21,1.0,0.25
1177,55,23,26918,546.0,1977.0,1.0,1.0221954476460091,0.5419163372187639,1.0,0.8151041666666666,0.8549600825609766,202.23686909781767,209.42301688209918,86.97700845625812,34.33326977216946,32.0,171.0,169.96642502309314,-29.295011205264835,629.0039999999982,0.985267473142878,0.7808267730222832,0.042040068863422736,0.1530907228329715,0.053133996688515324,0.009626113941980615,0.017433838281836325,0.06677741284071423,0.01719873294898195,0.016181736771253667,0.012500907389148795,0.009530153049751966,0.007087937628001255,0.008367148399315145,0.013983942257329005,0.0025640265861899673,0.007953077828762322,0.010346539286309455,0.008966477413563137,0.009342341829254716,0.0047496061341576225,0.009444041945947942,0.01381941227926945,0.003559955123017365,0.0033543621143117147,0.00522854538325026,0.0018928811786882726,0.003972894264298598,0.005015984500840296,0.0010985106926031947,0.002706181285062423,12.689219537191093,25.809185959398746,19.39139393158257,20.915968596935276,2205.881806303747,3047.827727466821,3266.039843402803,3470.5899762175977,0.0632791668176651,0.08628977090120317,0.09053940325975418,0.095551997423172,0.019928283989429474,0.02412451058626175,0.02970930933952332,0.033127330243587494,9.002479270202073,1.9594618356687468,8.508685007404795,7.422142743702681,0.06999313086271286,0.06515602022409439,0.0948043018579483,0.10334935784339903,0.16087587177753448,0.2419775724411011,0.24354924261569974,0.2430914789438248,0.02978690032204482,0.060584943566663725,0.04551970406474782,0.049098517833181386,0.08194820589582237,0.11322638113778223,0.1213329312505685,0.12893194056830365,0.08618295937776567,0.1116655245423317,0.1272602379322052,0.13617150485515594,0.01428244449198246,0.05716029554605484,0.029602503404021263,0.0316166952252388,0.013763638213276865,0.056870374828577035,0.029602503404021263,0.0316166952252388,0.01328240211585284,0.0013842167835942908,0.015410821807555437,0.01405563040545982,0.029863234295243155,0.03378494007132322,0.043897702438597634,0.04585710526828368,0.10467688739299774,0.1340276151895523,0.15378804504871368,0.1655375063419342,551.2849877808068,552.4977296445479,551.1454884162204,550.6369873635787,1975.8570274873248,1968.5113014791477,1975.3593105794516,1974.233623042552,0.0,0.0,0.0,0.0,551.4491046883127,1966.856044282636,0,566.0,569.0,569.0,557.0,1973.0,1967.0,1993.0,1987.0,0.0,0.0,0.0,0.0,23,1.0,0.25
1178,56,1,22291,1583.0,33.0,1.0,1.0702678091298945,0.6670283221155641,1.0,0.8076741910938802,0.8154474390218709,197.26648542762038,200.80836635957175,86.02325267042627,34.96218939010322,32.0,142.0,146.9699151934698,-11.636334685872047,586.0999999999981,0.9885363311825096,0.703118841132472,0.07948729984956658,0.15606672179252604,0.07269823491911771,0.02086548596458887,0.0178074805840322,0.035446776251323385,0.01923357024082349,0.01546233055698411,0.0266162470390104,0.02212465889653215,0.011887421786391909,0.0054658991539029275,0.012237210298215949,0.0059719977352813754,0.01089985897309231,0.010964336624565096,0.004807580312799588,0.00810025211755981,0.0028201164948347744,0.003327013554930384,0.009972167552659507,0.01023640841084437,0.002788437143972749,0.005595119944565971,0.01051170453971348,0.0035951054998793397,0.007857289411001219,0.002867636093134818,0.003084060220588505,7.682887046597898,22.072678718715906,15.191744912415745,15.027008462697268,1224.346626442857,2076.6566283144057,2500.5152682643384,2081.9449936151505,0.04019226506352425,0.0794995054602623,0.07772945612668991,0.07254139333963394,0.015259023755788803,0.01249714195728302,0.032852672040462494,0.020424194633960724,8.92841478544731,1.4799216469262986,9.358618183087733,5.963878538519098,0.058472573757171624,0.0645151436328888,0.09796292334794998,0.09291218221187593,0.11702144145965575,0.17138934135437012,0.29283589124679565,0.17135880887508392,0.02116497808980137,0.06080627746202729,0.041850536948803696,0.04139671752809165,0.0549256034472593,0.09316121431584072,0.11217600234463856,0.0933984564898457,0.056839857250452035,0.09071488678455353,0.11540398001670835,0.09694819897413254,0.01110856793820858,0.05716029554605484,0.024643320590257645,0.028046082705259327,0.01110856793820858,0.05716029554605484,0.024643320590257645,0.028046082705259327,0.00918765182331128,0.0014159726029850464,0.018005268871881096,0.01304270138284132,0.020598716755721003,0.01984595417188809,0.04592328317084481,0.02957445497868145,0.07013046741485596,0.10495536774396896,0.1448538899421692,0.115163654088974,1580.0882194203045,1574.579203185412,1580.551362360476,1577.4141695204653,56.36733067077989,61.56537110412483,56.2123012223616,58.02122266527925,0.0,0.0,0.0,0.0,1574.055852137634,62.94966578439729,0,1595.0,1555.0,1609.0,1586.0,47.0,49.0,61.0,43.0,0.0,0.0,0.0,0.0,1,1.0,0.25
1181,56,4,24971,718.0,127.0,1.0,1.0604197132354607,0.6958166361854974,1.0,0.7927301587301587,0.855239265108367,210.49194867722986,209.2892734948449,74.54528824815155,28.170309449706053,25.29822128134704,148.95706737443535,151.17941607033276,-89.4564296767902,605.7299999999982,0.9879918494925712,0.7258421263598094,0.06833801884652127,0.15429535616378756,0.08306879507173942,0.008995353282237455,0.014696730578005497,0.038423319604025084,0.006785056386757948,0.015689524665295128,0.0277445305779524,0.015931044460117172,0.002491000840514354,0.00039882344555319316,0.017242015586520176,0.011406120158781565,0.006505155627392032,0.002077813087009132,0.008707730254339073,0.008685308563416995,0.0012890353098536662,0.002333181176906279,0.006489999382341206,0.006003710590714856,0.007562552788961981,0.0046836537148298475,0.010008339275289888,0.01278144822333802,0.004822371423066339,0.003703593006110097,0.0010445934225744359,12.549767354503276,32.081818901002414,18.801861662417647,25.35951783694327,1787.7308789128435,3034.9294592924416,2599.991075666621,3449.4255763292317,0.04166857525706291,0.09785610437393187,0.058655679225921624,0.08848706632852554,0.026642248034477237,0.021820403635501858,0.0388113260269165,0.044113829731941216,9.761913372861962,1.2102596232463745,9.461394231760003,7.600906258206997,0.04431220144033432,0.06738384068012238,0.09295795857906343,0.10571450740098952,0.18159762024879456,0.23337148129940036,0.2552071511745453,0.25949493050575256,0.023904318770482425,0.06110822647809984,0.035813069833176475,0.04830384349893956,0.07159228220387022,0.12153816264036048,0.1041204227170166,0.13813726227741105,0.07612726092338562,0.12429999560117723,0.11116960644721983,0.14934004843235016,0.010605020448565485,0.05568017065525055,0.020508125424385067,0.030090792104601864,0.010605020448565485,0.05568017065525055,0.020508125424385067,0.030090792104601864,0.00968276136370363,0.0017632714109885102,0.013258173592225895,0.01557524648541494,0.033424997448688765,0.03342487691601437,0.04800744370044743,0.0567203411163277,0.09869535267353058,0.143175408244133,0.14275196194648745,0.18614481389522552,718.5878844768444,719.5361049463421,718.1316883152997,718.6684620793875,127.52436660309185,136.16366586438804,127.92224112791405,129.70898960384454,0.0,0.0,0.0,0.0,720.2449641584237,137.14460774498414,0,736.0,753.0,690.0,697.0,129.0,164.0,107.0,158.0,0.0,0.0,0.0,0.0,4,1.0,0.25
1182,56,5,43849,1845.0,190.0,1.0,1.0097709160499986,0.4853093022944259,1.0,0.7642527233115468,0.8696696897230073,252.25528399897283,255.0392126713067,109.89540481748999,38.827261845782864,34.205262752974136,221.50209360553902,220.55752629587272,13.835236411348125,795.9899999999969,0.9887257886310852,0.8582976023539849,0.0496194561682841,0.10869264430347884,0.04680231293549015,0.020532469354629133,0.0028606159863892554,0.061305238224390164,0.01783741251379744,0.00962924351358248,0.006240290827937249,0.009058485217950905,0.0047443941410449855,0.022429442821662825,0.002693144938045559,0.009669255908638678,0.0036120679696576867,0.016618892620259416,0.007632332934178566,0.0013248129792983838,0.0014639021442492323,0.0034739269396821142,0.008383414329783262,0.004136738882135584,0.0035189055477998577,0.0028772226675705865,0.011307870310808557,0.0013521304608475856,0.0040152969140838345,0.002017744393138557,0.00034538193959410734,21.231769374571737,41.1261921338737,32.55283442884684,30.90028236433864,3724.272270570509,5653.62029749155,5779.6522051133215,4630.344735208899,0.051834896206855774,0.0942549780011177,0.07562752813100815,0.07158007472753525,0.024574652314186096,0.028458073735237118,0.04506751894950867,0.024307623505592343,12.918529387895187,1.4512460766041242,12.411191733318804,7.615796721721576,0.07377737015485764,0.06694132834672928,0.09907682985067368,0.07521171867847443,0.17959868907928467,0.2664988040924072,0.2985275089740753,0.18561074137687686,0.031454473147513685,0.060927692050183266,0.04822642137606939,0.0457781960953165,0.08493402975143126,0.1289338479210826,0.13180807327677532,0.10559749903552873,0.09571221470832823,0.13484397530555725,0.14643320441246033,0.11728084087371825,0.012939650565385818,0.05586327984929085,0.0237430389970541,0.030304417014122013,0.012832837179303171,0.05586327984929085,0.0237430389970541,0.029739834368228912,0.015845121761074388,0.0016648603667404561,0.020564012609071692,0.011781565869547223,0.038526291710967116,0.040579280151263136,0.0608694094576378,0.03754403715606479,0.11349660158157347,0.15590143203735352,0.18088044226169586,0.13485923409461975,1862.4288698991588,1853.7279543206141,1862.8633532014026,1859.082932791446,184.5722975969999,192.14159695034314,186.04394488418214,189.0695499579704,0.0,0.0,0.0,0.0,1852.389427352961,192.70236493420606,0,1833.0,1887.0,1830.0,1859.0,218.0,215.0,202.0,235.0,0.0,0.0,0.0,0.0,5,1.0,0.25
1183,56,6,28308,290.0,378.0,1.0,1.030237932218591,0.6130818744383072,1.0,0.7650810810810811,0.8623987537619833,213.40715428736908,213.8621051051354,82.63776376451628,30.692556955813426,27.29468812791236,165.46903033498444,168.59578696936399,-32.39383221713176,642.2519999999979,0.9883560567707697,0.7880461121709554,0.07082873399155007,0.13551915681510054,0.06790900836992228,0.009531203691829906,0.005854647063867656,0.04916966936432246,0.009071592200083887,0.015748037681335644,0.02486009066898891,0.017084324556511227,0.0005426487791642203,0.006989195593582493,0.011145597496769485,0.011428791472173698,0.004803252806435157,0.015559837627700069,0.0034348621687416005,0.005700783331154346,0.0008587167346594435,0.002520582302535732,0.004528317271279263,0.002983277906296423,0.005425752820310374,0.000705763613225289,0.004132378443077571,0.01118383134764265,0.00755363121707872,0.002763638749698657,0.0010972796385152982,13.105409379117189,33.448645789176226,18.546242507174608,27.87434195354581,1846.0759468209,3109.23027708754,2672.37155928649,3666.543360881507,0.043167773634195335,0.08931105583906174,0.060914017260074615,0.0946974903345108,0.019516285508871082,0.020019836723804474,0.0322575718164444,0.03291371464729309,7.789967606170013,1.2609879873744552,7.393034631923838,5.8845996397906015,0.04611276462674141,0.06489662081003189,0.0935072898864746,0.08155947178602219,0.16453802585601807,0.2211795151233673,0.24832531809806824,0.24637216329574585,0.023784772012916858,0.06070534625984796,0.033659242299772435,0.05058864238393069,0.0652139305786668,0.1098357452694482,0.09440340395953406,0.12952322173525174,0.06947432458400726,0.10888838022947313,0.0948195606470108,0.13554589450359344,0.010849164798855782,0.056717783212661736,0.020431829616427418,0.032440681010484695,0.010269321501255035,0.056717783212661736,0.020431829616427418,0.032440681010484695,0.009617797126104508,0.001512873690496357,0.010878628399134043,0.012895831943837794,0.027372393438442347,0.02829117637905275,0.0421606443944034,0.04753370101488739,0.08494697511196136,0.1292591691017151,0.125612273812294,0.16415655612945554,278.2674543598822,280.7066061842558,278.62854307168305,278.1428687395926,372.3566183373106,378.8239799042711,372.6829235844686,374.37815214322404,0.0,0.0,0.0,0.0,280.09809947717963,379.9284301257595,0,283.0,255.0,285.0,282.0,342.0,365.0,374.0,347.0,0.0,0.0,0.0,0.0,6,1.0,0.25
1184,56,7,32152,871.0,686.0,1.0,1.0140592554507843,0.5186892076470139,1.0,0.7650684116597264,0.8699336634272165,218.5633096754853,221.4610575247937,92.59049627256569,33.0546560651502,29.154759474226502,186.10191583356442,186.86351410678813,41.192059991536496,681.4999999999975,0.9865300236261544,0.8342692017994072,0.04897371633672055,0.1227290247026979,0.052022334587587336,0.014774345173349263,0.005507761791992152,0.06391149717969821,0.014710358856575071,0.008975988168107706,0.012370487962732985,0.008000796959526421,0.007407939729710756,0.01998351394548586,0.008069518116509664,0.010201843641451205,0.007384481003067267,0.01750742137733316,0.005828429175014023,0.0014967102714336425,0.0017980087542454441,0.0020827352253559948,0.010665767538880494,0.00417703780771225,0.005710994079289196,0.0043351520161133954,0.006813778393538164,0.003669277093471301,0.0042817504471617494,0.0015055284466023162,0.0011887260968222607,15.304905831813812,35.54737164080143,26.719447676092386,25.77273214608431,2060.6519906790927,3190.723357476294,3943.4396301116803,3150.368066433817,0.051300831139087684,0.0800030529499054,0.09173724055290222,0.08285649120807648,0.01280231773853302,0.01777675747871399,0.0312504768371582,0.0158236026763916,2.5246779882777077,2.070066619471252,2.181014146350872,0.9297352918679074,0.04448004812002182,0.06852826476097107,0.10339513421058656,0.08213931322097777,0.15243762731552124,0.1890745460987091,0.3347829282283783,0.1730220466852188,0.026479075833587908,0.0615006429771651,0.04622741812472731,0.044589501982844816,0.06409094273075057,0.09923872099640127,0.12264990140929585,0.09798358007072086,0.06533913314342499,0.0971694514155388,0.12217898666858673,0.10136568546295166,0.014892805367708206,0.05586327984929085,0.029510948807001117,0.030212864279747013,0.014892805367708206,0.05586327984929085,0.029510948807001117,0.030212864279747013,0.007924873711668503,0.0018365917304614086,0.014160816288166837,0.010034287136671665,0.02011658937538351,0.023850804987195974,0.04337094896212458,0.024718616978142097,0.07713435590267181,0.11590752750635147,0.15426871180534366,0.11528190970420835,864.6177650957719,863.7155234286353,864.9718700529048,864.8860138102306,679.5653837957386,684.0618610246503,680.0031702202504,681.3777734501476,0.0,0.0,0.0,0.0,864.2592373724808,682.0644749937795,0,832.0,870.0,817.0,831.0,677.0,686.0,713.0,685.0,0.0,0.0,0.0,0.0,7,1.0,0.25
