,label,area,bbox_area,centroid-0,centroid-1,convex_area,eccentricity,equivalent_diameter,extent,local_centroid-0,local_centroid-1,major_axis_length,minor_axis_length,perimeter,solidity,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6
13,14,14590,19764,414,796,15750,0.7177650531887598,136.29587285639292,0.7382108884841125,80,61,167.09294888359915,116.3443771710626,534.4163056034262,0.9263492063492064,1745.0033479135673,846.0008812076545,0.17758767848671847,0.0037967428428370273,0.00029883150831739675,6.160101481311881e-06,2.6419602198610277e-10,2.0603382625700272e-07,7.365734880515644e-12
14,15,410,714,351,7,447,0.8800554060464225,22.847936741452536,0.5742296918767507,12,7,35.64983920062407,16.929075378388173,91.94112549695429,0.9172259507829977,79.43193968939704,17.912099572946794,0.2374244860057167,0.02251451950002143,0.004714462930868957,0.0010136265259101875,2.080562736169204e-06,0.00011003731560447036,-7.622893084575157e-07
15,16,500,960,368,1178,521,0.9155714660774593,25.2313252202016,0.5208333333333334,14,15,40.34057396896881,16.223175886803293,93.05382386916237,0.9596928982725528,101.71011925911526,16.44946474088474,0.23631916799999997,0.029077516835508244,0.00012062760715747715,2.7185399441866852e-05,1.5248869506454095e-09,4.394023166964305e-06,-3.1349689816325687e-10
16,17,20441,32039,514,1127,22542,0.6669540623415322,161.32665475342708,0.6380036830113299,73,96,192.33202176146244,143.3063659681741,684.1808075912433,0.9067962026439536,2311.975412178229,1283.5446579377654,0.17589746441543924,0.002531312910644176,0.00029523385378466135,2.6653033364245083e-05,1.559516612547792e-09,1.166728726385592e-06,1.777029618762252e-09
17,18,868,1326,474,1524,888,0.8503625826608898,33.244126170349574,0.6546003016591252,16,19,45.94761510992363,24.177505750501062,116.22539674441619,0.9774774774774775,131.94895839310516,36.53448651971949,0.19410535128205608,0.01208339718787443,5.02509140718429e-05,4.2172453830703436e-06,1.968733329924942e-11,6.385046889060391e-08,-5.8150214664780206e-11
19,20,4048,5002,810,2020,4188,0.6179485367996095,71.79187751471568,0.8092762894842063,38,33,83.0612842019644,65.30432229451291,257.6396103067893,0.9665711556829035,431.1985583299687,266.5409068966011,0.17236646868245298,0.0016545611612937476,0.0004127797757304088,1.6226939766732878e-05,5.41033066152292e-10,4.6641252137928425e-08,-1.2128469449150444e-09
20,21,46795,68068,1008,822,56055,0.9053443454649506,244.09269652302572,0.6874742904154669,177,91,397.1102445744872,168.64408377513254,1179.5260453828039,0.8348051021318348,9856.034146625565,1777.5516870221204,0.24860745450684227,0.029803047123191068,0.00037115305612889574,7.628548052871552e-05,8.63895794487497e-09,3.184062753458019e-06,9.494135943319777e-09
21,22,2929,4608,883,1897,3414,0.6782005025571194,61.068147397225765,0.6356336805555556,27,30,76.08234571313643,55.91115940690201,242.50966799187808,0.8579379027533685,361.7827080758256,195.37860913900045,0.19022236845845886,0.0032276712680329514,0.0011181806026743393,9.236402755238038e-05,-1.4113851903818237e-08,-2.2342050281958935e-06,2.6113018382831234e-08
22,23,1474,2916,961,1909,1811,0.8799415231866093,43.32153147038583,0.5054869684499315,23,25,68.71854234013011,32.64694318641275,184.16652224137044,0.8139149641082275,295.13987883451597,66.61393121355387,0.2454232089878357,0.0240367679009934,0.0008624547208300539,1.452554654008844e-05,1.5415324711255436e-09,2.2422621277763074e-06,-5.16623953746177e-10
25,26,674,864,1003,1553,688,0.5437715153364766,29.294426998176625,0.7800925925925926,13,15,32.036259095345756,26.885895579188485,95.25483399593904,0.9796511627906976,64.14511855150772,45.17821131843918,0.16220078615719122,0.0007919052954323542,6.137968343104508e-05,4.5484274621067374e-07,-1.0658761193101336e-12,-5.6424980968027154e-09,2.1539867955052996e-12
26,27,1707,2898,1113,1846,1811,0.7974755870020932,46.61995176813166,0.5890269151138716,36,25,62.86646676180043,37.93055907711183,174.65180361560903,0.9425731639977912,247.0120401945349,89.92045699389193,0.19738283373662963,0.008469129839083815,0.0020454169862869453,0.0003487436470818665,2.810379170004678e-07,2.8783624240262013e-05,-8.816994692198672e-08
27,28,1,1,1122,2013,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,30,1343,1960,1281,989,1388,0.8237857605492563,41.351671170332686,0.685204081632653,29,16,55.37548032513534,31.392428696483332,147.53910524340094,0.9675792507204611,191.65273882746573,61.59278621648689,0.18856703279519924,0.00937853832601025,4.7435302295679546e-05,9.099447537964196e-06,1.8730829746610706e-10,8.611520236343082e-07,-2.559218385887379e-11
31,32,1,1,1322,847,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,33,1656,2700,1350,21,1849,0.7383933809034299,45.91823914395487,0.6133333333333333,27,21,59.157782508502024,39.89424774427148,177.29646455628165,0.895619253650622,218.72770195770175,99.4719376925819,0.19214954085162056,0.005186066663770537,0.0018278687101860158,4.284469671640636e-05,-1.1678901813753979e-08,-2.626825473931441e-06,-2.7134187176764207e-09
38,39,14091,19008,1752,124,14391,0.35486741623604434,133.94483351314145,0.7413194444444444,72,64,138.82858819258806,129.79315670000307,451.58787847868,0.979153637690223,1204.5860562217,1052.891470384472,0.16020704893947713,0.00011589282019402883,3.321708106221359e-05,1.0597884158630979e-07,1.8838173059818576e-13,9.561869220599536e-10,-6.364520910609403e-14
40,41,11395,16166,1824,383,11821,0.7344546391824305,120.45150315482651,0.7048744278114562,57,68,147.5673078307658,100.14770160137567,433.7888886054567,0.9639624397259116,1361.0068962762496,626.8476335023864,0.17444971740049459,0.004150992093263249,5.809977885923857e-05,8.338434056238147e-07,-5.480644942127351e-12,-5.369029081480257e-08,-1.9096768814406187e-12
42,43,1,1,1820,797,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,45,1,1,2013,1820,1,0.0,1.1283791670955126,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
