Channel_c2,Channel_c3,Channel_cebp,Channel_dapi,Count_nuclei,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05IdentifyPrimaryObjects,ExecutionTime_06ConvertObjectsToImage,ExecutionTime_07SaveImages,ExecutionTime_08MeasureObjectIntensity,ExecutionTime_09MeasureObjectSizeShape,FileName_c2,FileName_c3,FileName_cebp,FileName_dapi,Frame_c2,Frame_c3,Frame_cebp,Frame_dapi,Group_Index,Group_Number,Height_c2,Height_c3,Height_cebp,Height_dapi,ImageNumber,ImageSet_ImageSet,MD5Digest_c2,MD5Digest_c3,MD5Digest_cebp,MD5Digest_dapi,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_Well,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05IdentifyPrimaryObjects,ModuleError_06ConvertObjectsToImage,ModuleError_07SaveImages,ModuleError_08MeasureObjectIntensity,ModuleError_09MeasureObjectSizeShape,PathName_c2,PathName_c3,PathName_cebp,PathName_dapi,ProcessingStatus,Scaling_c2,Scaling_c3,Scaling_cebp,Scaling_dapi,Series_c2,Series_c3,Series_cebp,Series_dapi,Threshold_FinalThreshold_nuclei,Threshold_OrigThreshold_nuclei,Threshold_SumOfEntropies_nuclei,Threshold_WeightedVariance_nuclei,URL_c2,URL_c3,URL_cebp,URL_dapi,Width_c2,Width_c3,Width_cebp,Width_dapi
-1,-1,-1,-1,26.0,0,0,2.265625,0.0,16.265625,4.921875,1.296875,13.796875,14.75,stad448-xy06_c2_mid.tif,stad448-xy06_c3_mid.tif,stad448-xy06_c1_mid.tif,stad448-xy06_c4_mid.tif,0,0,0,0,126,1,2048,2048,2048,2048,126,eLsnNWttG63BaVODm43W4BQF3mgdTkHgjdbiFAagCRUDEFQU2gEAKIuucA==,3014152c815a42cd85fd6f22c4d6f41f,69ec8aa5cc2a06d28a6c52257ce19ff1,dc50c5e897012a691e6d5e20e3a3082d,4513ad1e6fd5cc5e7f38bdf4f1571be2,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03169035247992724,0.03169035247992724,-12.329605176117,0.1087241755110502,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy06_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy06_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy06_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy06_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,23.0,0,0,2.328125,0.0,15.65625,4.1875,1.078125,12.15625,13.515625,stad448-xy07_c2_mid.tif,stad448-xy07_c3_mid.tif,stad448-xy07_c1_mid.tif,stad448-xy07_c4_mid.tif,0,0,0,0,127,1,2048,2048,2048,2048,127,eLsnNWttG63BaVODm4/W4BQF3mgdTkHgjdbiFAagCRUDEFQU2gEAMVWudA==,f48c31aa161cef31f827b932a709de62,2326349ab391280f6822ded345fdecf6,deb649965e1a603a7c293c0759a3099e,bc73c6f260bfa7ed70131f6a249612f6,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03407970746047795,0.03407970746047795,-12.29587104488439,0.09806235905567615,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy07_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy07_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy07_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy07_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,25.0,0,0,2.328125,0.0,15.1875,4.328125,0.953125,12.9375,12.234375,stad448-xy08_c2_mid.tif,stad448-xy08_c3_mid.tif,stad448-xy08_c1_mid.tif,stad448-xy08_c4_mid.tif,0,0,0,0,128,1,2048,2048,2048,2048,128,eLsnNWttG63BaVODW4zW4BQF3mgdTkHgjdbiFAagCRUDEFQU2gEAOh+ueA==,0bcddb85940eab403986a53e7523d0ce,288435ae552bc344fa3b478c15a2cef7,45f5b225119b552e7ef2473fd3c988fa,c0f2164e554147e664ffd667ebe95421,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.02943167695775628,0.02943167695775628,-12.452892380101698,0.09922225832438844,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy08_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy08_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy08_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy08_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,24.0,0,0,2.109375,0.0,16.421875,4.75,1.21875,13.359375,12.484375,stad448-xy09_c2_mid.tif,stad448-xy09_c3_mid.tif,stad448-xy09_c1_mid.tif,stad448-xy09_c4_mid.tif,0,0,0,0,129,1,2048,2048,2048,2048,129,eLsnNWttG63BaVODW47W4BQF3mgdTkHgjdbiFAagCRUDEFQU2gEAQumufA==,4e749ef333779adcc31054467ed62219,cf8ca706cb60a6ea68d4137647252863,d2199adba0b5ee08e12f0fdf3bf83c91,d02e8968f814630feb034e61054092c9,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.034145830548368394,0.034145830548368394,-12.355723059285262,0.1169444229377732,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy09_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy09_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy09_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy09_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,19.0,0,0,2.109375,0.0,15.828125,3.578125,1.1875,13.328125,12.65625,stad448-xy10_c2_mid.tif,stad448-xy10_c3_mid.tif,stad448-xy10_c1_mid.tif,stad448-xy10_c4_mid.tif,0,0,0,0,130,1,2048,2048,2048,2048,130,eLsnNWttG63BaVKDGxqM1uAUBd5oHU5B4I3W4hQGoAkVAxBUFNoBAPyOrlw=,b552e397a923bc7c09d4de2dd76a6314,95a2ba4e6c940063b4c9d7f4cbb82456,94510c2c601c551626472d5cd5aa1c98,cdb7b7636c6420af24a362d4670f03c7,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.0316336810356006,0.0316336810356006,-12.24722434951525,0.10063413457733887,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy10_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy10_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy10_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad448-xy10_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,23.0,0,0,2.234375,0.0,15.5,4.28125,1.140625,12.546875,12.0,stad449-xy01_c2_mid.tif,stad449-xy01_c3_mid.tif,stad449-xy01_c1_mid.tif,stad449-xy01_c4_mid.tif,0,0,0,0,131,1,2048,2048,2048,2048,131,eLsnNWttG63BqV6DW47W4JQH3mgdTkHgjdbiFAagCRUDEFQU2gEABXeuYA==,c394cc0e49fefa2e6c96ce8650377ef7,ceae150812fafed5fd151d4a33ec9c2b,605fa97f5cf01683fc4a69cbafbf8b66,6af562ff34048eded09a8d990e59b034,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.0388929737964645,0.0388929737964645,-12.083039384485627,0.07193112347509409,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy01_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy01_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy01_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy01_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,23.0,0,0,2.421875,0.0,15.21875,4.03125,1.09375,12.359375,13.703125,stad449-xy02_c2_mid.tif,stad449-xy02_c3_mid.tif,stad449-xy02_c1_mid.tif,stad449-xy02_c4_mid.tif,0,0,0,0,132,1,2048,2048,2048,2048,132,eLsnNWttG63BqV6DW4LSu9FoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0ADkGuZA==,6b1e54df3d52312efa37c43db5799199,31fd5e948ff2c09c7e4570916a47c149,1081e25813f8c52997dec713e7394fbe,0e63ed0405a3d191598f9dbee1865d3b,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.031048431643284857,0.031048431643284857,-12.147571628125416,0.0809391457925364,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy02_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy02_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy02_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy02_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,28.0,0,0,2.125,0.0,15.40625,4.0625,1.28125,13.09375,12.265625,stad449-xy03_c2_mid.tif,stad449-xy03_c3_mid.tif,stad449-xy03_c1_mid.tif,stad449-xy03_c4_mid.tif,0,0,0,0,133,1,2048,2048,2048,2048,133,eLsnNWttG63BqV6DW4LSu/FoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0AFwuuaA==,ec386128d2a6446bb0d921aade449d0f,c7cba1ad452728f14d85a69bc317d5c0,5b3cab0a163cf2d1e6caa0cf4d71b381,b27fd22815580eb856968d1a8ae802db,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03073261969257146,0.03073261969257146,-12.48827124093885,0.13506940557010183,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy03_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy03_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy03_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy03_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,21.0,0,0,1.859375,0.0,16.484375,4.375,1.1875,11.84375,12.21875,stad449-xy04_c2_mid.tif,stad449-xy04_c3_mid.tif,stad449-xy04_c1_mid.tif,stad449-xy04_c4_mid.tif,0,0,0,0,134,1,2048,2048,2048,2048,134,eLsnNWttG63BqV6DW4LSu8loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0AH9WubA==,6806803f13571d0b0f9ccf88ef049e9c,45aa734ffd7fba0b9034a10994632b28,bf921ca4be58ed595867bfa03de3a3d5,115cd15b5a1e952bea29c85c9d861e73,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.032102489727549255,0.032102489727549255,-12.507197656644024,0.10491635047266448,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy04_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy04_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy04_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy04_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,19.0,0,0,1.78125,0.0,16.765625,4.109375,0.890625,12.453125,11.171875,stad449-xy05_c2_mid.tif,stad449-xy05_c3_mid.tif,stad449-xy05_c1_mid.tif,stad449-xy05_c4_mid.tif,0,0,0,0,135,1,2048,2048,2048,2048,135,eLsnNWttG63BqV6DW4LSu+loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0AKJ+ucA==,84c4da12be4bf7ab7ac5598de1781c4d,03163f70678b04715399f805c8aec925,32a99e0fe15984be2f143901709456b5,823004e3c04f7c56ef2ee4b050aee95d,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.028900518314912915,0.028900518314912915,-12.37662282737426,0.08416770474602403,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy05_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy05_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy05_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy05_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,16.0,0,0,2.140625,0.0,16.96875,4.125,0.953125,12.15625,10.703125,stad449-xy06_c2_mid.tif,stad449-xy06_c3_mid.tif,stad449-xy06_c1_mid.tif,stad449-xy06_c4_mid.tif,0,0,0,0,136,1,2048,2048,2048,2048,136,eLsnNWttG63BqV6DW4LSu9loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0AMWmudA==,8458e105f1b83f50fbbca1161ac5f7f3,17e717d094a0029cbe775414bc840e2e,42641053f25d2b4f24cea30f2257cff5,bfda9f27601df1d51c9f9b1037c315ed,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.02856473549036309,0.02856473549036309,-12.340453669798652,0.08171215828616296,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy06_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy06_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy06_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy06_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,19.0,0,0,2.0,0.0,16.5625,3.890625,1.03125,10.03125,10.3125,stad449-xy07_c2_mid.tif,stad449-xy07_c3_mid.tif,stad449-xy07_c1_mid.tif,stad449-xy07_c4_mid.tif,0,0,0,0,137,1,2048,2048,2048,2048,137,eLsnNWttG63BqV6DW4LSu/loDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0AOjOueA==,cfdfcde07e98a014d27430683b6ed7ac,03f2f30462c9a2c3c0fb403cb7d3668e,08d09e53d7bd7eabfd8de51fc267f6b8,7072dfab727cb85d63e6c79a94744ce2,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.028171467827633023,0.028171467827633023,-12.461240009952407,0.06804349626129516,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy07_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy07_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy07_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy07_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,21.0,0,0,2.0625,0.0,16.328125,4.15625,0.953125,9.953125,13.21875,stad449-xy08_c2_mid.tif,stad449-xy08_c3_mid.tif,stad449-xy08_c1_mid.tif,stad449-xy08_c4_mid.tif,0,0,0,0,138,1,2048,2048,2048,2048,138,eLsnNWttG63BqV6DW4LSu8VoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0AQv2ufA==,823bb117f45a04d1ec6f229bd970dae3,1728c2aec55c3e8a5bf1828737aa2ac3,76eee7672b9fe5c8f13dc5b81eb57035,c1186cf156851f7778f1929288903008,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.029013942810706794,0.029013942810706794,-12.387725944718348,0.08143593811964837,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy08_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy08_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy08_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy08_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,20.0,0,0,2.078125,0.0,16.328125,4.34375,1.015625,8.84375,14.21875,stad449-xy09_c2_mid.tif,stad449-xy09_c3_mid.tif,stad449-xy09_c1_mid.tif,stad449-xy09_c4_mid.tif,0,0,0,0,139,1,2048,2048,2048,2048,139,eLsnNWttG63BqV6DW4LSu+VoDU5R4I3W4RQE3mgtTmEAmlAxAEFFoR0AS8eugA==,db05503dbd519a619dd940b6cb07c81c,3d3de55c638d07ea7c76f8a0deda3e82,fa54ec1b9875c55de0ffac9f75d9ca21,5a6a6a89ea0cc4b47480272afc9aa5f5,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.028981581679545343,0.028981581679545343,-12.115110721438466,0.08324767536119185,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy09_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy09_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy09_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy09_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,17.0,0,0,2.09375,0.0,14.625,4.125,1.109375,8.046875,9.640625,stad449-xy10_c2_mid.tif,stad449-xy10_c3_mid.tif,stad449-xy10_c1_mid.tif,stad449-xy10_c4_mid.tif,0,0,0,0,140,1,2048,2048,2048,2048,140,eLsnNWttG63BqV6DWwLTu6HBaA1OUeCN1uEUBN5oLU5hAJpQMQBBRaEdAAV7rmA=,8bd48248600ab502ad6ad22ea974e9fc,a23c5f1f1f4d3f8c3f7e774885bfd953,025c83eb66bcf92eae4bace599f41cfc,38b372fea62d1d293f95f6ce32632e5d,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.03233623260166496,0.03233623260166496,-12.30002767881479,0.09098569019849195,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy10_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy10_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy10_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad449-xy10_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,26.0,0,0,2.125,0.0,16.46875,4.65625,0.984375,10.25,14.578125,stad450-xy01_c2_mid.tif,stad450-xy01_c3_mid.tif,stad450-xy01_c1_mid.tif,stad450-xy01_c4_mid.tif,0,0,0,0,141,1,2048,2048,2048,2048,141,eLsnNWttG63BqZ7eDUZrcMoDb7QOpyDwRmtxCgPQhIoBCCoK7QC+fK5A,6c989bd5ba111a27996e154aa3d65b59,cde9a69b2a3784f378fae7053121581a,82c932a717f2f999e2076cd566a107f7,e4c5817cac01e777e4261a4f1cfe534a,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.023498123860917985,0.023498123860917985,-11.90345924293081,0.12297227233765413,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy01_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy01_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy01_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy01_c4_mid.tif,2044,2044,2044,2044
-1,-1,-1,-1,26.0,0,0,1.921875,0.0,14.671875,3.984375,0.9375,9.34375,13.53125,stad450-xy02_c2_mid.tif,stad450-xy02_c3_mid.tif,stad450-xy02_c1_mid.tif,stad450-xy02_c4_mid.tif,0,0,0,0,142,1,2048,2048,2048,2048,142,eLsnNWttG63BqZ7eDUDp3Wi0Bqco8EbrcAoCb7QWpzAATagYgKCi0A4Ax0auRA==,5cce9be3f0638d3198c8011ed2b88381,3b1f5510c58b2d917046255e3664582f,c81219c9ead936efc8129fe761fec4af,febfbd4be2d16b82ce414f2a23dc5903,nan,nan,0,nan,0,nan,nan,0,0,0,0,0,0,0,0,0,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Z:\TAD\200217_adipogen_z_stacks\mid_slice_dcts,Done,65535,65535,65535,65535,0,0,0,0,0.027302247122861445,0.027302247122861445,-12.26288366291362,0.11505546300219127,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy02_c2_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy02_c3_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy02_c1_mid.tif,file:///Z:/TAD/200217_adipogen_z_stacks/mid_slice_dcts/stad450-xy02_c4_mid.tif,2044,2044,2044,2044
