,segm_cebp_imagename,day,area_nucleus,xcoord_nucleus,ycoord_nucleus,dapi_nucleus,cebp_nucleus,ppar_nucleus,count_heteroc,area_heteroc,dapi_heteroc,cebp_heteroc,ppar_heteroc,area_n_heteroc,dapi_n_heteroc,cebp_n_heteroc,ppar_n_heteroc,area_p3_heteroc,dapi_p3_heteroc,cebp_p3_heteroc,ppar_p3_heteroc,area_n_p3_heteroc,dapi_n_p3_heteroc,cebp_n_p3_heteroc,ppar_n_p3_heteroc,area_blob,count_blob,dapi_blob,cebp_blob,ppar_blob,area_n_blob,dapi_n_blob,cebp_n_blob,ppar_n_blob,area_p1_blob,dapi_p1_blob,cebp_p1_blob,ppar_p1_blob,area_n_p1_blob,dapi_n_p1_blob,cebp_n_p1_blob,ppar_n_p1_blob,area_p2_blob,dapi_p2_blob,cebp_p2_blob,ppar_p2_blob,area_n_p2_blob,dapi_n_p2_blob,cebp_n_p2_blob,ppar_n_p2_blob,area_p3_blob,dapi_p3_blob,cebp_p3_blob,ppar_p3_blob,area_n_p3_blob,dapi_n_p3_blob,cebp_n_p3_blob,ppar_n_p3_blob,area_p4_blob,dapi_p4_blob,cebp_p4_blob,ppar_p4_blob,area_n_p4_blob,dapi_n_p4_blob,cebp_n_p4_blob,ppar_n_p4_blob,area_p5_blob,dapi_p5_blob,cebp_p5_blob,ppar_p5_blob,area_n_p5_blob,dapi_n_p5_blob,cebp_n_p5_blob,ppar_n_p5_blob,area_p6_blob,dapi_p6_blob,cebp_p6_blob,ppar_p6_blob,area_n_p6_blob,dapi_n_p6_blob,cebp_n_p6_blob,ppar_n_p6_blob,area_p7_blob,dapi_p7_blob,cebp_p7_blob,ppar_p7_blob,area_n_p7_blob,dapi_n_p7_blob,cebp_n_p7_blob,ppar_n_p7_blob
332,stad3-44-xy5_cebp_segm_cell3.tif,4.0,31027,1695.2696038933832,452.0001933799594,216174621,115691745,96271333,8,1377,15591983,6122889,4128292,29650.0,200582638.0,109568856.0,92143041.0,1124,9934834,4831413,3521310,28526.0,190647804.0,104737443.0,88621731.0,390,14,2774085,3813140,1499943,30637.0,213400536.0,111878605.0,94771390.0,279,2040270,2438744,1097674,30358.0,211360266.0,109439861.0,93673716.0,330,2441681,2677604,1295638,30028.0,208918585.0,106762257.0,92378078.0,485,3624415,3606190,1869816,29543.0,205294170.0,103156067.0,90508262.0,972,7301635,6896232,3701121,29056.0,201616950.0,99866025.0,88676957.0,1204,9147164,7712766,4499766,28339.0,196147006.0,95443301.0,86008496.0,1845,14093236,11362827,6867878,27698.0,191200934.0,91793240.0,83640384.0,1322,10233701,7292248,4860502,27017.0,185913305.0,88151053.0,81147994.0
333,stad3-44-xy5_cebp_segm_cell4.tif,4.0,31596,959.9791745790607,519.5490251930624,193376008,113240696,122560967,8,1302,11977942,5775361,5696436,30294.0,181398066.0,107465335.0,116864531.0,1143,9045950,5053689,5055298,29151.0,172352116.0,102411646.0,111809233.0,579,14,3740232,3176286,2449913,31017.0,189635776.0,110064410.0,120111054.0,305,1967608,1576679,1324975,30712.0,187668168.0,108487731.0,118786079.0,357,2306070,1794911,1553408,30355.0,185362098.0,106692820.0,117232671.0,513,3316297,2511823,2236525,29842.0,182045801.0,104180997.0,114996146.0,1026,6636379,4948158,4472118,29329.0,178725719.0,101744662.0,112760553.0,1251,8110911,5846841,5443909,28591.0,173934890.0,98334156.0,109552237.0,1920,12463031,8854235,8342345,27922.0,169582770.0,95326762.0,106653801.0,1383,9011842,6144140,5987367,27208.0,164923048.0,92190016.0,103564870.0
334,stad3-44-xy5_cebp_segm_cell5.tif,4.0,29454,451.5303184626876,592.2672302573504,238886925,136165795,129098716,8,1407,17268294,7089350,6863136,28047.0,221618631.0,129076445.0,122235580.0,1168,12603640,5867955,5938833,26879.0,209014991.0,123208490.0,116296747.0,303,14,2922654,3161685,1761310,29151.0,235964271.0,133004110.0,127337406.0,225,2185457,1997889,1287792,28926.0,233778814.0,131006221.0,126049614.0,277,2712559,2292751,1593912,28649.0,231066255.0,128713470.0,124455702.0,426,4194423,3288977,2455503,28223.0,226871832.0,125424493.0,122000199.0,859,8490030,6392441,4974723,27790.0,222576225.0,122321029.0,119480979.0,1073,10685139,7466382,6264120,27150.0,216186693.0,117958111.0,115736079.0,1634,16328133,11113030,9589035,26589.0,210543699.0,114311463.0,112411164.0,1152,11589448,7383667,6829135,25998.0,204597245.0,110574444.0,108906944.0
335,stad3-44-xy5_cebp_segm_cell7.tif,4.0,23892,1062.2556085719068,807.2302025782689,163595834,55434663,55317121,8,1175,11072365,3108881,2766660,22717.0,152523469.0,52325782.0,52550461.0,1116,9466215,2969548,2636947,21601.0,143057254.0,49356234.0,49913514.0,131,6,1050273,573869,330393,23761.0,162545561.0,54860794.0,54986728.0,93,744070,367838,231722,23668.0,161801491.0,54492956.0,54755006.0,113,909625,426948,283836,23555.0,160891866.0,54066008.0,54471170.0,170,1373287,610603,425450,23385.0,159518579.0,53455405.0,54045720.0,343,2771213,1196755,861054,23212.0,158120653.0,52869253.0,53610116.0,428,3465286,1411189,1085037,22957.0,156053293.0,52044216.0,52960683.0,661,5358155,2136244,1690670,22724.0,154160424.0,51319161.0,52355050.0,486,3949800,1489435,1267786,22471.0,152103493.0,50554781.0,51692897.0
336,stad3-44-xy5_cebp_segm_cell8.tif,4.0,42153,866.6011908998173,1313.502431618153,343120778,145643948,123319570,7,2043,31448611,8353463,6817604,40110.0,311672167.0,137290485.0,116501966.0,1271,16359541,5477379,4246051,38839.0,295312626.0,131813106.0,112255915.0,883,32,8518039,7056301,3262247,41270.0,334602739.0,138587647.0,120057323.0,629,6096442,4170124,2221622,40641.0,328506297.0,134417523.0,117835701.0,751,7309299,4563011,2644966,39890.0,321196998.0,129854512.0,115190735.0,1091,10659163,6064243,3836413,38799.0,310537835.0,123790269.0,111354322.0,2211,21665802,11817061,7741289,37679.0,299531196.0,118037451.0,107449446.0,2732,26925224,13491393,9482537,36067.0,283612611.0,110298876.0,101871785.0,4159,41105723,19990468,14324943,34640.0,269432112.0,103799801.0,97029379.0,2921,29127660,13071323,9846067,33146.0,254484951.0,97227553.0,92025718.0
337,stad3-44-xy5_cebp_segm_cell9.tif,4.0,28360,1203.3138222849084,1528.7162200282087,195254394,76229519,84376210,5,578,6159795,1774149,1877996,27782.0,189094599.0,74455370.0,82498214.0,589,5682471,1857840,1941072,27193.0,183412128.0,72597530.0,80557142.0,173,5,1509924,827061,613079,28187.0,193744470.0,75402458.0,83763131.0,107,940705,495699,381174,28080.0,192803765.0,74906759.0,83381957.0,123,1082226,552938,431868,27957.0,191721539.0,74353821.0,82950089.0,176,1545672,760960,619181,27781.0,190175867.0,73592861.0,82330908.0,347,3045867,1471034,1215751,27610.0,188675672.0,72882787.0,81734338.0,416,3640561,1680495,1446764,27365.0,186535306.0,71912366.0,80884144.0,635,5558364,2518312,2200887,27146.0,184617503.0,71074549.0,80130021.0,454,3972837,1707567,1561894,26911.0,182562469.0,70204799.0,79322250.0
338,stad3-45-xy5_cebp_segm_cell1.tif,4.0,71991,1591.9652178744566,137.90477976413717,274365906,60147914,255453236,20,4306,24390122,3421759,15399564,67685.0,249975784.0,56726155.0,240053672.0,3292,15328450,2654507,11831588,64407.0,234679360.0,54082554.0,228258628.0,198,10,737097,277127,796312,71793.0,273628809.0,59870787.0,254656924.0,193,727674,261191,800065,71600.0,272901135.0,59609596.0,253856859.0,229,867422,301222,956231,71371.0,272033713.0,59308374.0,252900628.0,319,1220490,404837,1330008,71052.0,270813223.0,58903537.0,251570620.0,656,2522289,816397,2741183,70715.0,269511424.0,58491977.0,250159445.0,815,3158550,964727,3413652,70237.0,267654673.0,57938810.0,248156968.0,1260,4903146,1453028,5275091,69792.0,265910077.0,57450509.0,246295529.0,926,3650110,991334,3874624,69311.0,264004563.0,56947476.0,244282344.0
339,stad3-45-xy5_cebp_segm_cell10.tif,4.0,27402,1185.21407196555,1502.491132034158,99047268,72377298,68721978,5,714,3069698,1904544,1691390,26688.0,95977570.0,70472754.0,67030588.0,632,2577845,1676606,1510539,26056.0,93399725.0,68796148.0,65520049.0,163,6,691464,673156,440993,27239.0,98355804.0,71704142.0,68280985.0,102,435288,411198,275701,27137.0,97920516.0,71292944.0,68005284.0,122,517951,484230,328178,27015.0,97402565.0,70808714.0,67677106.0,182,770120,703057,489784,26833.0,96632445.0,70105657.0,67187322.0,364,1540126,1389207,979619,26651.0,95862439.0,69419507.0,66697487.0,450,1897635,1674998,1212767,26383.0,94734810.0,68430659.0,65974555.0,692,2911179,2544049,1866298,26141.0,93721266.0,67561608.0,65321024.0,504,2106297,1790464,1361907,25879.0,92628513.0,66640195.0,64612648.0
340,stad3-45-xy5_cebp_segm_cell11.tif,4.0,38125,629.0703213114754,1544.3527606557377,128060932,126333670,77531492,7,812,3698655,2433447,1585832,37313.0,124362277.0,123900223.0,75945660.0,914,3769611,2809074,1795720,36399.0,120592666.0,121091149.0,74149940.0,542,24,1920244,2747225,1085605,37583.0,126140688.0,123586445.0,76445887.0,493,1732234,2366791,1002504,37090.0,124408454.0,121219654.0,75443383.0,582,2050162,2713480,1191316,36508.0,122358292.0,118506174.0,74252067.0,801,2809317,3609937,1640149,35707.0,119548975.0,114896237.0,72611918.0,1634,5731244,7249853,3345681,34884.0,116650831.0,111302360.0,70926654.0,2017,7065901,8655701,4124020,33716.0,112544591.0,106355408.0,68540450.0,3073,10780558,12997654,6282471,32676.0,108866603.0,102078067.0,66414384.0,2133,7528968,8630800,4356829,31618.0,105096464.0,97861042.0,64254290.0
341,stad3-45-xy5_cebp_segm_cell12.tif,4.0,31289,589.5197353702579,1774.2768385055451,125511904,108361356,135132344,10,1849,10345704,5456585,7798088,29440.0,115166200.0,102904771.0,127334256.0,1577,7288712,4730222,6285295,27864.0,107879871.0,98175575.0,121051641.0,811,25,3268747,8074115,4650662,30478.0,122243157.0,100287241.0,130481682.0,561,2214969,4648297,3071717,29917.0,120028188.0,95638944.0,127409965.0,644,2549686,4838711,3506492,29273.0,117478502.0,90800233.0,123903473.0,886,3521691,5884016,4754984,28387.0,113956811.0,84916217.0,119148489.0,1774,7071565,11047981,9328609,27499.0,110406937.0,79752252.0,114574864.0,2155,8651841,11621972,10949154,26236.0,105314349.0,73307469.0,108209108.0,3230,13017680,16469512,16196449,25169.0,100967167.0,68483667.0,102980865.0,2183,8892314,9407610,10596263,24075.0,96473560.0,63961117.0,97665153.0
342,stad3-45-xy5_cebp_segm_cell3.tif,4.0,22378,133.12177138260793,676.4265349897221,82433290,148857731,91420108,9,1327,6333987,7766453,4614899,21051.0,76099303.0,141091278.0,86805209.0,1390,5861003,8538028,4977667,19676.0,70272142.0,132597215.0,81868235.0,347,11,1360324,6549219,1855161,22031.0,81072966.0,142308512.0,89564947.0,241,954134,3877926,1288864,21790.0,80118832.0,138430586.0,88276083.0,280,1108350,4184142,1456478,21510.0,79010482.0,134246444.0,86819605.0,384,1526949,5229861,1922145,21126.0,77483533.0,129016583.0,84897460.0,777,3096359,10141291,3880643,20733.0,75914123.0,124105153.0,82938962.0,932,3730492,11012124,4655774,20194.0,73753041.0,118004459.0,80241686.0,1397,5608827,15839692,7046837,19729.0,71874706.0,113176891.0,77850623.0,947,3835805,9482362,4917238,19247.0,69917236.0,108522097.0,75324448.0
343,stad3-45-xy5_cebp_segm_cell4.tif,4.0,30861,982.6311849907651,723.618029227828,143250361,128333443,176397867,11,1549,11119769,7041147,10103573,29312.0,132130592.0,121292296.0,166294294.0,1466,8727603,6944340,9306935,27846.0,123402989.0,114347956.0,156987359.0,408,16,2124994,5039627,3138828,30453.0,141125367.0,123293816.0,173259039.0,320,1658549,3539034,2494020,30133.0,139466818.0,119754782.0,170765019.0,379,1967140,3832817,2990174,29754.0,137499678.0,115921965.0,167774845.0,549,2865739,4950830,4404018,29205.0,134633939.0,110971135.0,163370827.0,1109,5816840,9418727,8930694,28645.0,131682838.0,106503238.0,158844151.0,1377,7290268,10263097,11187781,27828.0,127343671.0,100708038.0,152183046.0,2116,11245104,15001999,17075047,27089.0,123388835.0,95969136.0,146295780.0,1532,8225358,9458701,12119965,26296.0,119118313.0,91249337.0,140063081.0
344,stad3-45-xy5_cebp_segm_cell5.tif,4.0,32812,1177.0192612458857,821.5174326465927,152669133,125786810,83937465,16,7925,45035087,29475363,19887742,24887.0,107634046.0,96311447.0,64049723.0,5975,30681669,23281820,15151072,19010.0,77174320.0,73187037.0,49120642.0,388,16,1831464,6039384,1114953,32424.0,150837669.0,119747426.0,82822512.0,263,1314030,2852354,730243,32161.0,149523639.0,116895072.0,82092269.0,323,1633052,3054368,883087,31838.0,147890587.0,113840704.0,81209182.0,481,2461888,3943356,1297424,31357.0,145428699.0,109897348.0,79911758.0,973,5024990,7483514,2611267,30865.0,142865597.0,106357190.0,78597915.0,1198,6282480,8049043,3179896,30159.0,139146219.0,101848305.0,76731862.0,1825,9633251,11642772,4821120,29532.0,135795448.0,98254576.0,75090638.0,1295,6947784,7178486,3381113,28864.0,132198435.0,94669819.0,73350749.0
345,stad3-45-xy5_cebp_segm_cell6.tif,4.0,45943,469.12913828004264,1182.5434777876935,223427105,180988787,240443501,14,2217,15711555,6870651,11086321,43726.0,207715550.0,174118136.0,229357180.0,1986,11932336,6373156,10015566,41740.0,195783214.0,167744980.0,219341614.0,1006,42,4992156,11125665,6583655,44937.0,218434949.0,169863122.0,233859846.0,836,4099446,7808380,5319728,44101.0,214335503.0,162054742.0,228540118.0,996,4895602,8228561,6346852,43105.0,209439901.0,153826181.0,222193266.0,1444,7119585,10328424,9139613,41661.0,202320316.0,143497757.0,213053653.0,2936,14506499,19575052,18523385,40172.0,194940584.0,134261329.0,203680083.0,3665,18238355,21090405,22801327,38014.0,184124079.0,122451468.0,190306287.0,5621,28031101,30602437,34603820,36076.0,174371780.0,112974423.0,178555253.0,4025,20198891,18890820,24236875,34031.0,164019025.0,103638092.0,166189266.0
346,stad3-45-xy5_cebp_segm_cell7.tif,4.0,23598,63.79108399016866,1170.8026103907112,73365763,60260755,53003002,7,814,3009308,2213437,1808091,22784.0,70356455.0,58047318.0,51194911.0,852,2950489,2345362,1916928,21932.0,67405966.0,55701956.0,49277983.0,101,8,356662,413230,229525,23497.0,73009101.0,59847525.0,52773477.0,119,413519,483485,273283,23378.0,72595582.0,59364040.0,52500194.0,143,498264,574818,330500,23235.0,72097318.0,58789222.0,52169694.0,202,703705,796992,465474,23033.0,71393613.0,57992230.0,51704220.0,411,1428594,1610234,950084,22824.0,70668724.0,57178988.0,51219610.0,499,1728143,1911119,1159025,22534.0,69665470.0,56081111.0,50545195.0,758,2620881,2872671,1762011,22275.0,68772732.0,55119559.0,49942209.0,521,1797325,1911284,1211561,22013.0,67868145.0,54169827.0,49333634.0
347,stad3-45-xy5_cebp_segm_cell8.tif,4.0,30194,1627.3456315824335,1357.8625554745977,121661930,98233203,96370745,6,1047,7156950,4717053,4218099,29147.0,114504980.0,93516150.0,92152646.0,849,4981556,3969473,3487995,28298.0,109523424.0,89546677.0,88664651.0,303,12,1526372,1949989,1267805,29891.0,120135558.0,96283214.0,95102940.0,224,1145892,1347017,959749,29667.0,118989666.0,94936197.0,94143191.0,260,1337172,1504463,1109117,29407.0,117652494.0,93431734.0,93034074.0,373,1931242,2056985,1569134,29034.0,115721252.0,91374749.0,91464940.0,741,3842936,3985598,3099594,28666.0,113809558.0,89446136.0,89934480.0,906,4728838,4625580,3738866,28128.0,110992414.0,86749169.0,87726074.0,1382,7230436,6919320,5674069,27652.0,108490816.0,84455429.0,85790871.0,987,5194343,4679752,3999413,27141.0,105798071.0,82069417.0,83726661.0
348,stad3-45-xy5_cebp_segm_cell9.tif,4.0,42873,875.9496886152124,1456.693373451823,253338072,189967507,135213859,11,2466,24166983,10183460,7377734,40407.0,229171089.0,179784047.0,127836125.0,1807,13859248,7757509,5462508,38600.0,215311841.0,172026538.0,122373617.0,1104,40,6863532,12913611,3891690,41769.0,246474540.0,177053896.0,131322169.0,753,4706457,7378049,2713769,41016.0,241768083.0,169675847.0,128608400.0,903,5657729,8068425,3243844,40113.0,236110354.0,161607422.0,125364556.0,1306,8187856,10480735,4622335,38807.0,227922498.0,151126687.0,120742221.0,2625,16496068,19981203,9261508,37488.0,219614286.0,141626219.0,116103048.0,3223,20356711,21873271,11276545,35584.0,207565787.0,129253416.0,109465676.0,4861,30794867,31587088,17005900,33946.0,197127631.0,119539599.0,103736321.0,3324,21232500,19053190,11641311,32260.0,186333287.0,110200226.0,97824365.0
349,stad3-45-xy6_cebp_segm_cell1.tif,4.0,30376,821.6196997629708,94.28450092178035,106136820,86356386,62550131,7,874,4946826,3679223,2052311,29502.0,101189994.0,82677163.0,60497820.0,920,4588400,3872655,2124320,28582.0,96601594.0,78804508.0,58373500.0,66,6,314160,555876,174334,30310.0,105822660.0,85800510.0,62375797.0,70,332383,530043,190482,30240.0,105490277.0,85270467.0,62185315.0,87,411755,624471,235007,30153.0,105078522.0,84645996.0,61950308.0,135,640980,902734,356629,30018.0,104437542.0,83743262.0,61593679.0,270,1288843,1743671,713518,29883.0,103789679.0,82902325.0,61236790.0,343,1650856,2049981,892334,29675.0,102786686.0,81693281.0,60701345.0,525,2537460,3045877,1360501,29493.0,101900082.0,80697385.0,60233178.0,379,1850752,2029947,969012,29296.0,100935934.0,79663334.0,59732333.0
350,stad3-45-xy6_cebp_segm_cell11.tif,4.0,29385,1822.190028926323,1738.3718563893142,128697992,100036095,109181636,8,1308,9367700,4486052,5196355,28077.0,119330292.0,95550043.0,103985281.0,1125,6895245,3981750,4465672,26952.0,112435047.0,91568293.0,99519609.0,568,8,2898004,6126169,2210523,28817.0,125799988.0,93909926.0,106971113.0,249,1274583,2293812,964262,28568.0,124525405.0,91616114.0,106006851.0,276,1411774,2336436,1068658,28292.0,123113631.0,89279678.0,104938193.0,383,1966379,2976681,1489045,27909.0,121147252.0,86302997.0,103449148.0,744,3826397,5463117,2895993,27548.0,119287234.0,83816561.0,102042200.0,895,4620574,5809905,3510449,27014.0,116526678.0,80493092.0,99938699.0,1339,6916540,8288284,5276351,26570.0,114230712.0,78014713.0,98172797.0,914,4733402,4907963,3660250,26100.0,111793276.0,75585129.0,96278449.0
351,stad3-45-xy6_cebp_segm_cell2.tif,4.0,36203,1923.007844653758,196.06137612905007,165888398,93484163,76663253,13,2589,18651602,6417500,5999604,33614.0,147236796.0,87066663.0,70663649.0,2030,11925544,5383131,4626159,31584.0,135311252.0,81683532.0,66037490.0,507,21,2432237,4324272,1204908,35696.0,163456161.0,89159891.0,75458345.0,406,1975647,3055083,995967,35290.0,161480514.0,86104808.0,74462378.0,479,2342346,3206937,1191667,34811.0,159138168.0,82897871.0,73270711.0,681,3327625,3951751,1708410,34130.0,155810543.0,78946120.0,71562301.0,1391,6821458,7520893,3483688,33420.0,152316710.0,75376978.0,69787023.0,1721,8493669,7957623,4267792,32409.0,147316874.0,70988497.0,67294509.0,2656,13137990,11573348,6544970,31474.0,142672553.0,67372772.0,65017331.0,1943,9677572,7179511,4703448,30466.0,137639302.0,63808986.0,62591061.0
352,stad3-45-xy6_cebp_segm_cell4.tif,4.0,37758,1596.162693998623,303.55161820011654,152665490,166580033,94800907,13,1946,11563309,9437314,5006605,35812.0,141102181.0,157142719.0,89794302.0,1901,9631252,9498358,4954087,33911.0,131470929.0,147644361.0,84840215.0,1303,26,5197749,13586649,3649845,36455.0,147467741.0,152993384.0,91151062.0,722,2984712,6399242,2047305,35733.0,144483029.0,146594142.0,89103757.0,821,3410472,6645544,2299298,34912.0,141072557.0,139948598.0,86804459.0,1128,4702853,8161463,3059425,33784.0,136369704.0,131787135.0,83745034.0,2245,9408693,15415118,6051455,32667.0,131663864.0,124533480.0,80753004.0,2694,11362838,16398794,7076591,31090.0,125006866.0,115388341.0,76668443.0,4073,17245617,23668668,10623552,29711.0,119124087.0,108118467.0,73121482.0,2824,12067727,14356957,7241526,28268.0,112943646.0,101037967.0,69430955.0
353,stad3-45-xy6_cebp_segm_cell5.tif,4.0,41857,1422.1806388417708,570.5200802733115,231550475,96924568,77409186,8,2530,27962237,6039536,4950630,39327.0,203588238.0,90885032.0,72458556.0,1692,16270334,4209480,3380597,37635.0,187317904.0,86675552.0,69077959.0,62,7,499911,599164,127692,41795.0,231050564.0,96325404.0,77281494.0,70,557401,588522,143945,41725.0,230493163.0,95736882.0,77137549.0,94,745192,732508,194610,41631.0,229747971.0,95004374.0,76942939.0,152,1193770,1096257,313732,41479.0,228554201.0,93908117.0,76629207.0,314,2472371,2160120,651471,41317.0,227275600.0,92844254.0,76291468.0,397,3141051,2493661,828631,41082.0,225413150.0,91414456.0,75800576.0,607,4818941,3669304,1267114,40872.0,223735260.0,90238813.0,75362093.0,429,3442618,2342065,892370,40653.0,221970532.0,89072391.0,74908206.0
354,stad3-45-xy6_cebp_segm_cell6.tif,4.0,47972,1011.4882431418328,1165.3249812390561,189243917,123648054,133592972,6,1139,7604767,3276242,3416384,46833.0,181639150.0,120371812.0,130176588.0,873,4815926,2509990,2662256,45960.0,176823224.0,117861822.0,127514332.0,371,13,1546399,2110617,1250053,47601.0,187697518.0,121537437.0,132342919.0,268,1128706,1375665,900680,47333.0,186568812.0,120161772.0,131442239.0,315,1326231,1520892,1055162,47018.0,185242581.0,118640880.0,130387077.0,455,1930967,2065606,1517891,46563.0,183311614.0,116575274.0,128869186.0,915,3888554,4018665,3054566,46103.0,181354027.0,114622215.0,127332511.0,1126,4822214,4633669,3768450,45437.0,178489400.0,111941605.0,125100736.0,1702,7323179,6814977,5717862,44861.0,175988435.0,109760297.0,123151324.0,1185,5166258,4399752,4023801,44252.0,173323142.0,107541853.0,121076935.0
355,stad3-45-xy6_cebp_segm_cell7.tif,4.0,60893,1347.6521931913355,1282.1279293186408,266042251,234660149,200116433,10,1195,10164977,7731936,4589392,59698.0,255877274.0,226928213.0,195527041.0,1299,9801210,8020961,4967944,58399.0,246076064.0,218907252.0,190559097.0,406,11,2961596,7442395,2352533,60487.0,263080655.0,227217754.0,197763900.0,237,1756007,3810060,1318927,60250.0,261324648.0,223407694.0,196444973.0,277,2076823,4117389,1513231,59973.0,259247825.0,219290305.0,194931742.0,388,2945467,5310058,2115069,59585.0,256302358.0,213980247.0,192816673.0,774,5900412,10192849,4215068,59199.0,253347413.0,209097456.0,190716674.0,931,7165009,11315019,5121596,58654.0,249137349.0,202665228.0,187695077.0,1412,10907316,16648801,7810534,58173.0,245395042.0,197331446.0,185006139.0,992,7738399,10754385,5546022,57662.0,241398950.0,191910843.0,182149055.0
356,stad3-45-xy6_cebp_segm_cell8.tif,4.0,54737,1792.086248789667,1495.7157133200578,269805552,470505124,841070038,6,1108,9880065,15058084,26033851,53629.0,259925487.0,455447040.0,815036187.0,899,7279944,12077738,21532771,52730.0,252645543.0,443369302.0,793503416.0,567,13,3946185,14986977,14752069,54170.0,265859367.0,455518147.0,826317969.0,301,2080778,6872148,7472507,53869.0,263778589.0,448645999.0,818845462.0,349,2417715,7478714,8715085,53520.0,261360874.0,441167285.0,810130377.0,492,3426868,9775005,12349691,53028.0,257934006.0,431392280.0,797780686.0,985,6873888,18851547,24876579,52535.0,254486986.0,422315738.0,785253798.0,1208,8476178,21326235,30814617,51820.0,249457828.0,410066045.0,766966069.0,1844,12969615,31563096,47200064,51184.0,244964391.0,399829184.0,750580622.0,1320,9331854,20790893,34041369,50500.0,240125974.0,389275152.0,732924700.0
357,stad3-46-xy4_cebp_segm_cell1.tif,6.0,74628,1556.360521520073,139.07097872112345,318286381,179609177,230322747,12,2402,13509552,5685887,7294642,72226.0,304776829.0,173923290.0,223028105.0,1979,9832491,4981168,6081111,70247.0,294944338.0,168942122.0,216946994.0,674,26,2991513,3482508,2214915,73954.0,315294868.0,176126669.0,228107832.0,492,2200326,2217063,1609105,73462.0,313094542.0,173909606.0,226498727.0,570,2562764,2427969,1862247,72892.0,310531778.0,171481637.0,224636480.0,792,3577809,3158166,2599688,72100.0,306953969.0,168323471.0,222036792.0,1604,7259762,6199193,5257042,71288.0,303272016.0,165282444.0,219379438.0,1982,9009620,7188371,6480772,70118.0,297944349.0,161135100.0,215556020.0,3014,13710309,10650095,9839762,69086.0,293243660.0,157673376.0,212197030.0,2124,9687939,6982473,6902029,67994.0,288256410.0,154152627.0,208653991.0
358,stad3-46-xy4_cebp_segm_cell2.tif,6.0,66612,451.49698252567106,384.85771332492646,272296900,180756897,219132252,14,1885,11212574,6595100,6982978,64727.0,261084326.0,174161797.0,212149274.0,1902,10212536,6648625,6974483,62825.0,250871790.0,167513172.0,205174791.0,223,6,1022465,1140073,872383,66389.0,271274435.0,179616824.0,218259869.0,130,599745,644033,506570,66259.0,270674690.0,178972791.0,217753299.0,150,693410,730486,587026,66109.0,269981280.0,178242305.0,217166273.0,215,1001126,1027738,844731,65894.0,268980154.0,177214567.0,216321542.0,423,1970448,1999781,1665544,65686.0,268010832.0,176242524.0,215500729.0,498,2335120,2297985,1965036,65396.0,266645034.0,174916582.0,214356506.0,750,3532004,3424011,2959201,65144.0,265448150.0,173790556.0,213362341.0,520,2469724,2303834,2050113,64876.0,264175310.0,172612748.0,212306393.0
359,stad3-46-xy4_cebp_segm_cell3.tif,6.0,38513,1830.8601770830628,450.37239373717966,133153518,68789912,99616076,20,3148,15049406,4470691,7786955,35365.0,118104112.0,64319221.0,91829121.0,2874,11525104,4546265,7348881,32492.0,106581256.0,59774116.0,84482593.0,910,32,3108399,4718667,2598648,37603.0,130045119.0,64071245.0,97017428.0,661,2252058,2772768,1837263,36942.0,127793061.0,61298477.0,95180165.0,785,2680024,2956971,2213800,36157.0,125113037.0,58341506.0,92966365.0,1134,3871220,3755280,3281432,35023.0,121241817.0,54586226.0,89684933.0,2279,7795161,7026671,6551286,33888.0,117338865.0,51353217.0,86441123.0,2812,9654926,7432769,8044585,32246.0,111659279.0,47269210.0,81731560.0,4301,14804711,10726372,12215114,30786.0,106568967.0,44052090.0,77636118.0,3079,10670356,6533934,8553825,29232.0,101121458.0,40892885.0,73345136.0
360,stad3-46-xy4_cebp_segm_cell4.tif,6.0,47493,1195.8065820226138,854.0475438485671,163941429,300177205,1183552630,10,1856,9892050,15577154,56112327,45637.0,154049379.0,284600051.0,1127440303.0,1592,7453098,13344210,49728502,44045.0,146596281.0,271255841.0,1077711801.0,289,7,1115781,5510596,12118082,47204.0,162825648.0,294666609.0,1171434548.0,137,537352,2264138,5752292,47067.0,162288296.0,292402471.0,1165682256.0,161,639986,2511949,6720748,46906.0,161648310.0,289890522.0,1158961508.0,222,887949,3216628,9195636,46684.0,160760361.0,286673894.0,1149765872.0,455,1824863,6427251,18831835,46451.0,159823447.0,283463271.0,1140129673.0,562,2269709,7474522,23117328,46122.0,158490652.0,279199372.0,1126648544.0,867,3512237,11254452,35555079,45817.0,157248124.0,275419442.0,1114210793.0,633,2587219,7673649,25711273,45489.0,155903433.0,271525723.0,1100937271.0
