,segm_cebp_imagename,day,area_nucleus,xcoord_nucleus,ycoord_nucleus,dapi_nucleus,cebp_nucleus,ppar_nucleus,count_heteroc,area_heteroc,dapi_heteroc,cebp_heteroc,ppar_heteroc,area_n_heteroc,dapi_n_heteroc,cebp_n_heteroc,ppar_n_heteroc,area_p3_heteroc,dapi_p3_heteroc,cebp_p3_heteroc,ppar_p3_heteroc,area_n_p3_heteroc,dapi_n_p3_heteroc,cebp_n_p3_heteroc,ppar_n_p3_heteroc,area_blob,count_blob,dapi_blob,cebp_blob,ppar_blob,area_n_blob,dapi_n_blob,cebp_n_blob,ppar_n_blob,area_p1_blob,dapi_p1_blob,cebp_p1_blob,ppar_p1_blob,area_n_p1_blob,dapi_n_p1_blob,cebp_n_p1_blob,ppar_n_p1_blob,area_p2_blob,dapi_p2_blob,cebp_p2_blob,ppar_p2_blob,area_n_p2_blob,dapi_n_p2_blob,cebp_n_p2_blob,ppar_n_p2_blob,area_p3_blob,dapi_p3_blob,cebp_p3_blob,ppar_p3_blob,area_n_p3_blob,dapi_n_p3_blob,cebp_n_p3_blob,ppar_n_p3_blob,area_p5_blob,dapi_p5_blob,cebp_p5_blob,ppar_p5_blob,area_n_p5_blob,dapi_n_p5_blob,cebp_n_p5_blob,ppar_n_p5_blob,area_p7_blob,dapi_p7_blob,cebp_p7_blob,ppar_p7_blob,area_n_p7_blob,dapi_n_p7_blob,cebp_n_p7_blob,ppar_n_p7_blob
191,stad3-35-xy5_cebp_segm_cell2.tif,0.25,25043,1971.3645729345526,175.42199417002755,115771117,142837959,31440742,8,683,4812611,4774278,884318,24360.0,110958506.0,138063681.0,30556424.0,867,5455843,5816198,1121381,23493.0,105502663.0,132247483.0,29435043.0,691,7,3623722,6984542,914578,24352.0,112147395.0,135853417.0,30526164.0,234,1239348,2135480,304837,24118.0,110908047.0,133717937.0,30221327.0,258,1367531,2259644,334044,23860.0,109540516.0,131458293.0,29887283.0,342,1803621,2888393,441025,23518.0,107736895.0,128569900.0,29446258.0,791,4163135,6341110,1018333,22727.0,103573760.0,122228790.0,28427925.0,828,4325078,6352573,1064928,21899.0,99248682.0,115876217.0,27362997.0
192,stad3-35-xy5_cebp_segm_cell3.tif,0.25,30443,1294.2721151003516,230.73468449232993,164720270,228632005,40625162,12,1872,18319706,18244128,2699114,28571.0,146400564.0,210387877.0,37926048.0,1704,13846890,15855610,2461240,26867.0,132553674.0,194532267.0,35464808.0,2108,22,11444550,24354650,3029563,28335.0,153275720.0,204277355.0,37595599.0,820,4542100,8439289,1156963,27515.0,148733620.0,195838066.0,36438636.0,902,5020883,8812307,1263439,26613.0,143712737.0,187025759.0,35175197.0,1220,6832600,11367517,1699922,25396.0,136887424.0,175676578.0,33478740.0,2671,15042113,23371746,3712048,22774.0,121960241.0,152568324.0,29822157.0,2506,14040920,20696331,3443869,20338.0,108074621.0,132196100.0,26457022.0
193,stad3-35-xy5_cebp_segm_cell4.tif,0.25,36071,840.0691968617449,267.85173685231905,157175456,235788867,52780515,12,2093,15573308,15649366,3182521,33978.0,141602148.0,220139501.0,49597994.0,1744,9903066,12630105,2723019,32234.0,131699082.0,207509396.0,46874975.0,3437,27,14855206,36972966,5621664,32634.0,142320250.0,198815901.0,47158851.0,1353,5922526,12354318,2157777,31298.0,136439476.0,186585960.0,45028301.0,1417,6202939,12032004,2195507,29901.0,130284524.0,174685793.0,42862931.0,1800,7898508,14235439,2687244,28134.0,122464695.0,160639805.0,40223603.0,3717,16361620,27047769,5442667,24525.0,106357474.0,134080437.0,34924461.0,3292,14448895,22411201,4948159,21361.0,92195022.0,112157512.0,30140118.0
194,stad3-35-xy5_cebp_segm_cell5.tif,0.25,40799,1417.6415353317484,524.83854996446,173679229,258095148,58561357,20,2269,14429300,15124828,3229123,38530.0,159249929.0,242970320.0,55332234.0,2545,13056626,16177228,3783050,35986.0,146195673.0,226794244.0,51550377.0,3625,25,15541685,40188077,5658236,37174.0,158137544.0,217907071.0,52903121.0,1201,5207188,10727083,1893914,35973.0,152930356.0,207179988.0,51009207.0,1289,5605768,10632098,2032185,34684.0,147324588.0,196547890.0,48977022.0,1704,7428510,13061624,2634536,32980.0,139896078.0,183486266.0,46342486.0,3737,16407015,26064990,5593808,29243.0,123489063.0,157421276.0,40748678.0,3562,15749796,23182645,5125775,25681.0,107739267.0,134238631.0,35622903.0
195,stad3-35-xy5_cebp_segm_cell6.tif,0.25,32123,107.08423870746817,565.5927217258662,132738941,260704202,42379799,15,1968,12250283,17780729,2624611,30155.0,120488658.0,242923473.0,39755188.0,2027,10708607,17324299,2669667,28151.0,109833662.0,225682940.0,37108997.0,3218,30,13630626,38107723,4483269,28905.0,119108315.0,222596479.0,37896530.0,1235,5260272,12640619,1708161,27675.0,113860092.0,209998073.0,36194890.0,1335,5665590,12916710,1835094,26352.0,108222883.0,197179064.0,34374956.0,1795,7601341,16500526,2439551,24575.0,100662894.0,180814686.0,31958185.0,3844,16197331,32925313,5162658,20779.0,84571142.0,148220174.0,26857106.0,3410,14287792,27638666,4540702,17456.0,70477532.0,121096354.0,22429921.0
196,stad3-35-xy5_cebp_segm_cell7.tif,0.25,58748,742.4597262885545,694.9065159665009,312297143,469367485,89117020,22,4182,37203352,43039412,6523978,54566.0,275093791.0,426328073.0,82593042.0,3674,25191028,32776266,5567428,50892.0,249902763.0,393551807.0,77025614.0,3306,26,16358298,46849938,5315218,55442.0,295938845.0,422517547.0,83801802.0,1201,6099402,14097713,1901954,54241.0,289839443.0,408419834.0,81899848.0,1285,6568458,13942869,2020310,52956.0,283270985.0,394476965.0,79879538.0,1684,8671502,16921880,2615443,51272.0,274599483.0,377555085.0,77264095.0,3728,19375973,34322124,5761362,47544.0,255223510.0,343232961.0,71502733.0,3552,18557049,30651727,5551073,43992.0,236666461.0,312581234.0,65951660.0
197,stad3-35-xy5_cebp_segm_cell8.tif,0.25,32662,365.22172555262995,827.753015736942,150993938,232277239,55640555,14,1966,14570872,15930110,3085893,30696.0,136423066.0,216347129.0,52554662.0,1914,11374857,14616741,3057553,28782.0,125048209.0,201730388.0,49497109.0,2028,20,9245064,25792832,3809383,30634.0,141748874.0,206484407.0,51831172.0,794,3638481,8465528,1461729,29840.0,138110393.0,198018879.0,50369443.0,858,3968609,8503580,1581361,28982.0,134141784.0,189515299.0,48788082.0,1134,5322237,10547213,2093892,27848.0,128819547.0,178968086.0,46694190.0,2486,11855240,21233209,4463445,25362.0,116964307.0,157734877.0,42230745.0,2383,11557636,18969795,4205219,22979.0,105406671.0,138765082.0,38025526.0
198,stad3-35-xy5_cebp_segm_cell9.tif,0.25,29196,1433.1922523633375,1000.3622414029319,162892949,210395048,42464547,10,1268,11801538,11667006,1842357,27928.0,151091411.0,198728042.0,40622190.0,1286,9968541,11100745,1860196,26642.0,141122870.0,187627297.0,38761994.0,1094,11,6307784,14009188,1773060,28102.0,156585165.0,196385860.0,40691487.0,355,2112469,3967835,567550,27747.0,154472696.0,192418025.0,40123937.0,395,2383772,4224745,627019,27352.0,152088924.0,188193280.0,39496918.0,552,3387428,5678641,872110,26800.0,148701496.0,182514639.0,38624808.0,1270,7976415,12413690,1998269,25530.0,140725081.0,170100949.0,36626539.0,1240,8012867,11556632,1914421,24304.0,132745154.0,158590932.0,34729422.0
199,stad3-36-xy5_cebp_segm_cell1.tif,0.33,33199,1428.1641013283534,87.07069490044881,145559005,284435510,56707598,13,2089,14168967,23980472,3772909,31110.0,131390038.0,260455038.0,52934689.0,1871,10689989,20152137,3576161,29239.0,120700049.0,240302901.0,49358528.0,3229,22,16517705,48418786,6154911,29970.0,129041300.0,236016724.0,50552687.0,1081,5492402,14117764,2042669,28889.0,123548898.0,221898960.0,48510018.0,1156,5843154,14329261,2186358,27733.0,117705744.0,207569699.0,46323660.0,1486,7475359,17477746,2786648,26247.0,110230385.0,190091953.0,43537012.0,3103,15441257,34048763,5704723,23144.0,94789128.0,156043190.0,37832289.0,2629,12833563,26712016,4734175,20515.0,81955565.0,129331174.0,33098114.0
200,stad3-36-xy5_cebp_segm_cell10.tif,0.33,37515,611.7390110622417,1368.066693322671,165183586,262273324,62564731,10,1492,10549883,10860145,2595944,36023.0,154633703.0,251413179.0,59968787.0,1383,7901313,9575773,2438547,34640.0,146732390.0,241837406.0,57530240.0,2210,16,10302392,29132457,4027856,35305.0,154881194.0,233140867.0,58536875.0,666,3141929,7170147,1186654,34639.0,151739265.0,225970720.0,57350221.0,726,3448648,7338064,1283609,33913.0,148290617.0,218632656.0,56066612.0,971,4636174,9222242,1692123,32942.0,143654443.0,209410414.0,54374489.0,2132,10324128,18737081,3669212,30810.0,133330315.0,190673333.0,50705277.0,2008,9768756,16501686,3465921,28802.0,123561559.0,174171647.0,47239356.0
201,stad3-36-xy5_cebp_segm_cell11.tif,0.33,44735,788.7308147982563,1623.1129540628144,166173655,350715823,74030274,9,1392,8890051,16112315,2588731,43343.0,157283604.0,334603508.0,71441543.0,1259,6625730,13026631,2316095,42084.0,150657874.0,321576877.0,69125448.0,2071,16,9190988,27425827,3749960,42664.0,156982667.0,323289996.0,70280314.0,652,2824503,7441511,1166714,42012.0,154158164.0,315848485.0,69113600.0,711,3045790,7729346,1272671,41301.0,151112374.0,308119139.0,67840929.0,959,4038833,9938423,1723989,40342.0,147073541.0,298180716.0,66116940.0,2156,8949998,20996367,3848628,38186.0,138123543.0,277184349.0,62268312.0,2085,8483787,19128920,3693952,36101.0,129639756.0,258055429.0,58574360.0
202,stad3-36-xy5_cebp_segm_cell12.tif,0.33,77158,481.13034293268356,1789.7678400165894,347743826,562235330,136203968,19,3826,26713135,33479935,6839042,73332.0,321030691.0,528755395.0,129364926.0,3060,18104381,25649307,5603439,70272.0,302926310.0,503106088.0,123761487.0,1200,10,5803633,14511171,2301853,75958.0,341940193.0,547724159.0,133902115.0,353,1756952,3903422,665168,75605.0,340183241.0,543820737.0,133236947.0,389,1955993,4184456,733197,75216.0,338227248.0,539636281.0,132503750.0,539,2728046,5647699,1008201,74677.0,335499202.0,533988582.0,131495549.0,1226,6280617,12308607,2282924,73451.0,329218585.0,521679975.0,129212625.0,1246,6473040,12005435,2320668,72205.0,322745545.0,509674540.0,126891957.0
203,stad3-36-xy5_cebp_segm_cell2.tif,0.33,38257,80.5513762187312,332.45285830044173,145323886,232954191,72924618,18,3339,17255313,21432123,6263269,34918.0,128068573.0,211522068.0,66661349.0,2740,11571540,16748511,5143355,32215.0,116581318.0,194899933.0,61579725.0,2544,22,9224412,23003860,4954337,35713.0,136099474.0,209950331.0,67970281.0,890,3260465,7161247,1731754,34837.0,132873277.0,202884954.0,66265829.0,970,3572553,7487951,1891675,33888.0,129351037.0,195525941.0,64413123.0,1305,4833305,9655345,2550883,32613.0,124588376.0,186037284.0,61916282.0,2912,10825568,20344787,5690181,29783.0,113951561.0,166083906.0,56376887.0,2768,10350906,18295094,5412419,27119.0,103833012.0,148214558.0,51156173.0
204,stad3-36-xy5_cebp_segm_cell3.tif,0.33,33910,1428.4384547331172,356.1158950162194,164869713,213340540,51027506,12,2764,21961775,20563130,4165835,31146.0,142907938.0,192777410.0,46861671.0,1979,12480168,13721073,3060292,29167.0,130427770.0,179056337.0,43801379.0,2086,18,10095136,23276866,3371098,31824.0,154774577.0,190063674.0,47656408.0,747,3678266,6997954,1194562,31077.0,151096311.0,183065720.0,46461846.0,810,4028065,7138343,1292686,30267.0,147068246.0,175927377.0,45169160.0,1097,5502584,9134998,1740980,29170.0,141565662.0,166792379.0,43428180.0,2392,12214306,18461813,3759271,26778.0,129351356.0,148330566.0,39668909.0,2219,11573088,15983320,3490974,24559.0,117778268.0,132347246.0,36177935.0
205,stad3-36-xy5_cebp_segm_cell4.tif,0.33,46860,131.04302176696544,614.0602859581733,157031517,260659732,83975960,13,2955,15514474,19143470,5145894,43905.0,141517043.0,241516262.0,78830066.0,2140,8910973,13141102,3815402,41765.0,132606070.0,228375160.0,75014664.0,1930,10,7127736,19344934,3857842,44930.0,149903781.0,241314798.0,80118118.0,488,1873882,4317008,955671,44442.0,148029899.0,236997790.0,79162447.0,524,2018635,4477712,1024790,43918.0,146011264.0,232520078.0,78137657.0,689,2668467,5697682,1353645,43229.0,143342797.0,226822396.0,76784012.0,1517,5865607,11869147,2963441,41712.0,137477190.0,214953249.0,73820571.0,1468,5650819,10870842,2836785,40244.0,131826371.0,204082407.0,70983786.0
206,stad3-36-xy5_cebp_segm_cell5.tif,0.33,57838,435.92883571354474,850.442200629344,305165139,487879122,148281329,26,4399,35935679,44118697,11492017,53439.0,269229460.0,443760425.0,136789312.0,3918,25932459,37800360,10856133,49521.0,243297001.0,405960065.0,125933179.0,1148,13,7074446,17940260,3636642,56690.0,298090693.0,469938862.0,144644687.0,418,2607439,5539595,1346034,56272.0,295483254.0,464399267.0,143298653.0,466,2921358,5821195,1506114,55806.0,292561896.0,458578072.0,141792539.0,637,4001271,7566777,2067562,55169.0,288560625.0,451011295.0,139724977.0,1499,9524814,16849329,4836185,53670.0,279035811.0,434161966.0,134888792.0,1531,9803298,16485437,4861187,52139.0,269232513.0,417676529.0,130027605.0
207,stad3-36-xy5_cebp_segm_cell6.tif,0.33,60046,1490.5333910668487,873.3697332045432,394474668,600461949,124445207,11,4244,51412886,64587016,8879962,55802.0,343061782.0,535874933.0,115565245.0,2252,21124825,31103872,4930387,53550.0,321936957.0,504771061.0,110634858.0,2191,16,16268956,41574310,5290677,57855.0,378205712.0,558887639.0,119154530.0,705,5283452,11410411,1618245,57150.0,372922260.0,547477228.0,117536285.0,764,5743568,11771547,1735004,56386.0,367178692.0,535705681.0,115801281.0,995,7482735,14650873,2232062,55391.0,359695957.0,521054808.0,113569219.0,2182,16359745,30129481,4889693,53209.0,343336212.0,490925327.0,108679526.0,2112,15780079,27494002,4716351,51097.0,327556133.0,463431325.0,103963175.0
208,stad3-36-xy5_cebp_segm_cell7.tif,0.33,35339,1632.711112368771,1043.3153456521125,188369849,285166763,62743355,10,1674,14532086,15941691,2901332,33665.0,173837763.0,269225072.0,59842023.0,1461,10089355,12880364,2563886,32204.0,163748408.0,256344708.0,57278137.0,2783,18,14866789,38877082,5188304,32556.0,173503060.0,246289681.0,57555051.0,779,4144727,8771836,1449393,31779.0,169363115.0,237530433.0,56108433.0,845,4528356,8890731,1566954,30941.0,164851836.0,228678148.0,54551113.0,1108,5987418,10918375,2051004,29848.0,158900411.0,217833271.0,52519977.0,2451,13322768,22240367,4463036,27431.0,145656660.0,195734757.0,48101395.0,2363,12999086,20129703,4256085,25111.0,132752241.0,175763277.0,43903329.0
209,stad3-36-xy5_cebp_segm_cell8.tif,0.33,37798,1071.337345891317,1145.3875337319434,166812129,223186910,71546148,8,1345,10916716,10966250,2441970,36453.0,155895413.0,212220660.0,69104178.0,1194,7801466,8896211,2276492,35259.0,148093947.0,203324449.0,66827686.0,3042,25,15189583,35471708,6241451,34756.0,151622546.0,187715202.0,65304697.0,1120,5772324,10312938,2256527,33636.0,145850222.0,177402264.0,63048170.0,1202,6236818,10098254,2419066,32434.0,139613404.0,167304010.0,60629104.0,1546,8082958,11922919,3101541,30888.0,131530446.0,155381091.0,57527563.0,3291,17153155,23096798,6555424,27597.0,114377291.0,132284293.0,50972139.0,2953,15144729,18979111,5787887,24644.0,99232562.0,113305182.0,45184252.0
210,stad3-36-xy5_cebp_segm_cell9.tif,0.33,39948,253.2309752678482,1278.9756433363373,156822375,372604142,65648013,14,1727,9729768,19858604,2774930,38221.0,147092607.0,352745538.0,62873083.0,1871,8583704,18482916,3037365,36358.0,138527891.0,334295013.0,59847626.0,4489,34,19409843,56933749,7636798,35459.0,137412532.0,315670393.0,58011215.0,1491,6332104,16904918,2510730,33968.0,131080428.0,298765475.0,55500485.0,1620,6830128,17655505,2723310,32348.0,124250300.0,281109970.0,52777175.0,2157,9040170,22651044,3630840,30191.0,115210130.0,258458926.0,49146335.0,4671,19138042,46407365,7825831,25536.0,96109432.0,212125673.0,41342858.0,4233,17004344,39963662,7006071,21366.0,79250255.0,172440209.0,34427569.0
211,stad3-36-xy6_cebp_segm_cell1.tif,0.33,42784,738.2443904263276,322.14806937172773,181827722,347941158,68593126,13,2047,13698652,22519118,3352317,40737.0,168129070.0,325422040.0,65240809.0,1819,9795033,17636595,2983167,38918.0,158334037.0,307785445.0,62257642.0,2116,15,11736740,25874031,3357111,40668.0,170090982.0,322067127.0,65236015.0,652,3406532,7282234,1053931,40016.0,166684450.0,314784893.0,64182084.0,701,3583190,7532652,1139999,39315.0,163101260.0,307252241.0,63042085.0,925,4625149,9551621,1511889,38390.0,158476111.0,297700620.0,61530196.0,2008,9767540,19806103,3319474,36385.0,148716876.0,277907459.0,58215266.0,1885,8845981,17808645,3155621,34526.0,139939443.0,260192471.0,55096223.0
212,stad3-36-xy6_cebp_segm_cell10.tif,0.33,37130,1288.1996498788042,1363.4744680851063,197624723,363303277,71382886,19,2501,20267184,31068645,5158121,34629.0,177357539.0,332234632.0,66224765.0,2533,16368327,28780429,5044176,32096.0,160989212.0,303454203.0,61180589.0,1347,14,7230258,25132463,2799229,35783.0,190394465.0,338170814.0,68583657.0,488,2709362,7603968,1012717,35295.0,187685103.0,330566846.0,67570940.0,535,2989165,7789746,1103238,34760.0,184695938.0,322777100.0,66467702.0,718,4050298,9866283,1475856,34042.0,180645640.0,312910817.0,64991846.0,1615,9260443,20586555,3277422,32427.0,171385197.0,292324262.0,61714424.0,1541,8951641,18374195,3055777,30886.0,162433556.0,273950067.0,58658647.0
213,stad3-36-xy6_cebp_segm_cell11.tif,0.33,36320,1463.0276156387665,1549.2204295154186,177026778,300618184,66442848,12,1692,12907421,16537725,2954341,34628.0,164119357.0,284080459.0,63488507.0,1624,9899426,13960436,2850624,33004.0,154219931.0,270120023.0,60637883.0,1549,14,7755668,25703207,3131659,34771.0,169271110.0,274914977.0,63311189.0,526,2685968,7117050,1055061,34245.0,166585142.0,267797927.0,62256128.0,577,2976611,7218737,1144430,33668.0,163608531.0,260579190.0,61111698.0,792,4126503,9204926,1546959,32876.0,159482028.0,251374264.0,59564739.0,1790,9486069,18978368,3476324,31086.0,149995959.0,232395896.0,56088415.0,1791,9601002,17676284,3455027,29295.0,140394957.0,214719612.0,52633388.0
214,stad3-36-xy6_cebp_segm_cell12.tif,0.33,42042,915.5914085914086,1654.2156652870938,178882300,320997382,73062400,9,1288,9736520,12874473,2181876,40754.0,169145780.0,308122909.0,70880524.0,1180,6746053,10317630,2043688,39574.0,162399727.0,297805279.0,68836836.0,2941,23,13281560,38935583,5396445,39101.0,165600740.0,282061799.0,67665955.0,919,4038851,10263502,1664039,38191.0,161586374.0,271877959.0,66023277.0,1005,4419645,10595607,1811795,37196.0,157193458.0,261370077.0,64233849.0,1365,5993294,13632953,2448498,35844.0,151235278.0,247848613.0,61813617.0,3017,13218912,28075395,5383671,32863.0,138112654.0,220048511.0,56501837.0,2948,12826201,25618721,5234806,29963.0,125412789.0,194755655.0,51355951.0
215,stad3-36-xy6_cebp_segm_cell2.tif,0.33,33676,250.1009621095142,657.7725680009503,162864544,279261428,52315407,16,2157,15708955,22706670,3445033,31519.0,147155589.0,256554758.0,48870374.0,2161,13379743,21626333,3496353,29358.0,133775846.0,234928425.0,45374021.0,1550,12,8827703,26721334,2803817,32126.0,154036841.0,252540094.0,49511590.0,479,2766061,6775717,838885,31647.0,151270780.0,245764377.0,48672705.0,522,3042890,6944650,903303,31125.0,148227890.0,238819727.0,47769402.0,684,4013529,8609005,1165958,30441.0,144214361.0,230210722.0,46603444.0,1538,9132020,18133733,2583178,28903.0,135082341.0,212076989.0,44020266.0,1480,8893116,16546916,2474801,27423.0,126189225.0,195530073.0,41545465.0
216,stad3-36-xy6_cebp_segm_cell3.tif,0.33,77679,1848.6338006411,705.7007170535151,406792480,777938977,131940970,19,3324,27831775,53849588,5903559,74355.0,378960705.0,724089389.0,126037411.0,3020,21784303,42854053,5250514,71335.0,357176402.0,681235336.0,120786897.0,5758,27,41211905,97711814,10316026,71921.0,365580575.0,680227163.0,121624944.0,1435,9571965,20909311,2528745,70486.0,356008610.0,659317852.0,119096199.0,1535,10047331,21424239,2697042,68951.0,345961279.0,637893613.0,116399157.0,2000,12833802,26733302,3511201,66951.0,333127477.0,611160311.0,112887956.0,4394,27510391,55582499,7677073,62557.0,305617086.0,555577812.0,105210883.0,4059,24651949,48392827,7020928,58498.0,280965137.0,507184985.0,98189955.0
217,stad3-36-xy6_cebp_segm_cell4.tif,0.33,46460,1498.5939087387,662.8404649160568,189250700,271768554,76947848,9,1489,9333764,10850581,2614282,44971.0,179916936.0,260917973.0,74333566.0,1261,6854977,8804846,2198875,43710.0,173061959.0,252113127.0,72134691.0,724,6,3448887,7569070,1434895,45736.0,185801813.0,264199484.0,75512953.0,201,978441,1958583,392750,45535.0,184823372.0,262240901.0,75120203.0,220,1079693,2083745,429381,45315.0,183743679.0,260157156.0,74690822.0,294,1458674,2711765,570461,45021.0,182285005.0,257445391.0,74120361.0,647,3210657,5655096,1247870,44374.0,179074348.0,251790295.0,72872491.0,639,3174842,5291863,1227340,43735.0,175899506.0,246498432.0,71645151.0
218,stad3-36-xy6_cebp_segm_cell5.tif,0.33,65259,1231.5206178458143,734.4722567002252,429772868,578373019,119924628,19,4033,42605790,48838660,7546262,61226.0,387167078.0,529534359.0,112378366.0,3157,27048116,34637457,5968439,58069.0,360118962.0,494896902.0,106409927.0,5205,42,37878802,74414377,10404006,60054.0,391894066.0,503958642.0,109520622.0,1979,14582611,24322636,3828732,58075.0,377311455.0,479636006.0,105691890.0,2124,15614469,24660183,4065087,55951.0,361696986.0,454975823.0,101626803.0,2768,20349455,30476852,5256649,53183.0,341347531.0,424498971.0,96370154.0,5796,42364025,60005567,10964787,47387.0,298983506.0,364493404.0,85405367.0,5335,38780373,52777122,10256377,42052.0,260203133.0,311716282.0,75148990.0
219,stad3-36-xy6_cebp_segm_cell6.tif,0.33,39424,794.7481229707793,1053.796291599026,169493761,307877555,69251704,14,1792,11935329,19115644,3313953,37632.0,157558432.0,288761911.0,65937751.0,1833,10058112,17874375,3638030,35799.0,147500320.0,270887536.0,62299721.0,2927,21,15004262,40368433,5647617,36497.0,154489499.0,267509122.0,63604087.0,906,4501519,10265676,1744026,35591.0,149987980.0,257243446.0,61860061.0,984,4860036,10552022,1874668,34607.0,145127944.0,246691424.0,59985393.0,1269,6223033,12866628,2375464,33338.0,138904911.0,233824796.0,57609929.0,2738,13257120,25735113,5110419,30601.0,125650572.0,208093463.0,52501006.0,2505,12026111,21919252,4780590,28104.0,113646100.0,186200685.0,47732203.0
220,stad3-36-xy6_cebp_segm_cell7.tif,0.33,30821,544.6133155965089,1236.8467927711624,158867828,238700973,52776861,8,1149,9471715,11006124,1948549,29672.0,149396113.0,227694849.0,50828312.0,1064,7339531,9489147,1828854,28608.0,142056582.0,218205702.0,48999458.0,2639,20,13882872,35425815,5106046,28182.0,144984956.0,203275158.0,47670815.0,930,5023692,10552037,1771360,27252.0,139961264.0,192723121.0,45899455.0,992,5404153,10505338,1887135,26260.0,134557111.0,182217783.0,44012320.0,1284,6997984,12627884,2417050,24976.0,127559127.0,169589899.0,41595270.0,2627,14335520,23480371,4843681,22349.0,113223607.0,146109528.0,36751589.0,2357,12811120,19342887,4199274,20002.0,100438885.0,126795959.0,32565767.0
221,stad3-36-xy6_cebp_segm_cell8.tif,0.33,35977,1453.0864441170747,1249.3446090557857,191384169,320275570,75825854,8,829,7478838,10990268,1618080,35148.0,183905331.0,309285302.0,74207774.0,926,6991635,11262068,1823058,34222.0,176913696.0,298023234.0,72384716.0,917,10,5245239,16102460,1972588,35060.0,186138930.0,304173110.0,73853266.0,351,1992482,5221323,739726,34709.0,184146448.0,298951787.0,73113540.0,385,2198058,5326939,805424,34324.0,181948390.0,293624848.0,72308116.0,515,2968990,6630750,1071454,33809.0,178979400.0,286994098.0,71236662.0,1182,6887675,14039356,2434914,32627.0,172091725.0,272954742.0,68801748.0,1195,7116874,13295997,2441404,31432.0,164974851.0,259658745.0,66360344.0
222,stad3-36-xy6_cebp_segm_cell9.tif,0.33,29692,118.60959180924155,1267.8483429880102,153966156,275808872,48741782,9,855,6355404,9734463,1512596,28837.0,147610752.0,266074409.0,47229186.0,1047,6832006,11103063,1779324,27790.0,140778746.0,254971346.0,45449862.0,997,10,5600861,19089563,1911618,28695.0,148365295.0,256719309.0,46830164.0,342,1956903,5556025,645872,28353.0,146408392.0,251163284.0,46184292.0,378,2180620,5731017,700444,27975.0,144227772.0,245432267.0,45483848.0,532,3090667,7534480,970009,27443.0,141137105.0,237897787.0,44513839.0,1201,7107489,15661712,2189106,26242.0,134029616.0,222236075.0,42324733.0,1224,7343210,14949268,2214433,25018.0,126686406.0,207286807.0,40110300.0
223,stad3-37-xy5_cebp_segm_cell1.tif,0.33,37117,1395.095401029178,324.43982541692486,172646162,312958914,55960120,23,3275,23523434,35408864,5009582,33842.0,149122728.0,277550050.0,50950538.0,3212,18790832,33243870,4969071,30630.0,130331896.0,244306180.0,45981467.0,1989,16,10512105,29866213,3389850,35128.0,162134057.0,283092701.0,52570270.0,683,3637552,9087816,1159831,34445.0,158496505.0,274004885.0,51410439.0,738,3942811,9297034,1262328,33707.0,154553694.0,264707851.0,50148111.0,994,5302667,11897015,1725165,32713.0,149251027.0,252810836.0,48422946.0,2156,11505334,24197301,4016295,30557.0,137745693.0,228613535.0,44406651.0,2012,10652734,21242961,3976858,28545.0,127092959.0,207370574.0,40429793.0
224,stad3-37-xy5_cebp_segm_cell10.tif,0.33,34690,731.2659267800519,1503.8567022196598,165920012,275555519,55768466,10,2318,19939682,26148356,3692688,32372.0,145980330.0,249407163.0,52075778.0,1678,11041541,16111007,2750442,30694.0,134938789.0,233296156.0,49325336.0,2137,18,10946724,32880173,3689685,32553.0,154973288.0,242675346.0,52078781.0,692,3608645,8549147,1173041,31861.0,151364643.0,234126199.0,50905740.0,760,3975247,8705282,1276294,31101.0,147389396.0,225420917.0,49629446.0,1013,5330099,10865759,1686488,30088.0,142059297.0,214555158.0,47942958.0,2310,12163112,22737555,3805327,27778.0,129896185.0,191817603.0,44137631.0,2250,11731185,20441583,3662565,25528.0,118165000.0,171376020.0,40475066.0
225,stad3-37-xy5_cebp_segm_cell11.tif,0.33,71703,1929.8134387682524,1633.5219725813424,318766704,600714840,135757261,28,6071,42130701,57259990,11013468,65632.0,276636003.0,543454850.0,124743793.0,4630,24435131,39896968,8629104,61017.0,252228350.0,503607162.0,116134659.0,8935,54,41260750,132692212,18777780,62768.0,277505954.0,468022628.0,116979481.0,2732,12890776,32009392,5563877,60036.0,264615178.0,436013236.0,111415604.0,2913,13717442,31607089,5898594,57123.0,250897736.0,404406147.0,105517010.0,3753,17632571,37825176,7589372,53370.0,233265165.0,366580971.0,97927638.0,8086,37836072,74105748,16100862,45284.0,195429093.0,292475223.0,81826776.0,7266,33819764,61243670,13982230,38018.0,161609329.0,231231553.0,67844546.0
226,stad3-37-xy5_cebp_segm_cell12.tif,0.33,44014,396.0749534239106,1681.6357977007315,175118387,284729323,65961569,15,3168,21573902,30339313,5001254,40846.0,153544485.0,254390010.0,60960315.0,2397,12558586,19616527,3750859,38449.0,140985899.0,234773483.0,57209456.0,4307,32,20820325,47420027,7451192,39707.0,154298062.0,237309296.0,58510377.0,1511,7227644,14081555,2509655,38196.0,147070418.0,223227741.0,56000722.0,1616,7605788,14048022,2659365,36580.0,139464630.0,209179719.0,53341357.0,2102,9580638,17012739,3414001,34478.0,129883992.0,192166980.0,49927356.0,4432,19478215,32857978,7109505,30046.0,110405777.0,159309002.0,42817851.0,3793,16145466,26092935,5820433,26262.0,94277711.0,133241335.0,37007694.0
