,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_dapi,Intensity_IntegratedIntensity_dapi,Intensity_LowerQuartileIntensity_dapi,Intensity_MADIntensity_dapi,Intensity_MassDisplacement_dapi,Intensity_MaxIntensityEdge_dapi,Intensity_MaxIntensity_dapi,Intensity_MeanIntensityEdge_dapi,Intensity_MeanIntensity_dapi,Intensity_MedianIntensity_dapi,Intensity_MinIntensityEdge_dapi,Intensity_MinIntensity_dapi,Intensity_StdIntensityEdge_dapi,Intensity_StdIntensity_dapi,Intensity_UpperQuartileIntensity_dapi,in_object
12,31663,1.0480663133213317,0.5687860358743024,1.0,0.7951531893520843,0.8164304305376288,224.05471769534054,244.1249679979497,98.2700361249552,40.11898936216664,37.05401462729781,180.0,184.281763005872,-22.05129883934971,698.1059999999983,0.9909241698745028,0.6764532393400583,0.10034851656593242,0.16709721938874664,0.05465297197854567,0.017339734100786618,0.018822598970607767,0.027226850570710445,0.021064874428590927,0.006930553012525193,0.02347571249340939,0.029869642242426782,0.007643631457245907,0.006549106937286321,0.009860903530998359,0.003542463468602464,0.007893016769672873,0.014063616752933042,0.006870232710457893,0.005704252959908415,0.0033030221643834197,0.003692995117345721,0.011393174417553636,0.009920130697925994,0.008325219245493155,0.003449910984168188,0.003191511321735894,0.008226438922152829,0.0061869345492273405,0.0036630109988969243,0.003653042912995736,15.037705086171627,2025.2832409143448,0.04963759705424309,0.012695509940385818,1.0944338649552008,0.037155717611312866,0.14808881282806394,0.03402195720853308,0.06396371919635994,0.0633249431848526,0.031006332486867905,0.031006332486867905,0.0009864909924540775,0.019169254302981664,0.07513542473316193,1.0
0,39034,1.0307260209638378,0.5444892919270212,1.0,0.8217857218046696,0.8172448165485577,244.72765350680612,263.3723599772763,101.59232254457028,42.07757797918944,39.05124837953327,212.0,205.26967387672337,41.44935599223135,774.7299999999975,0.9829394507888144,0.716072976016561,0.06445519492285895,0.17595389077977194,0.0505625681681395,0.014731069449610768,0.02280234560276197,0.05037608079151362,0.016934931792103237,0.018375472293781614,0.013235710928054202,0.018219486683681826,0.007433027017120666,0.012683805055245571,0.012011039432851296,0.008700914024661914,0.006437023080070018,0.008876348931586644,0.009276583463066607,0.010187752390895869,0.004134712762763643,0.01324038059497823,0.013114391971617654,0.004721371606649968,0.005550845211141829,0.005185051678692925,0.002526194116930238,0.006618412551007647,0.004730541041202213,0.0037618151007700867,0.0016701530206848741,17.70043492689729,2532.473964419216,0.052948806434869766,0.010742351412773129,2.258215002486794,0.03790340945124626,0.1422446072101593,0.03423681804042029,0.06487866896600952,0.0633707195520401,0.0312657356262207,0.0312657356262207,0.0010640424191404438,0.01780980980034719,0.07437247037887572,1.0
1,41820,1.0272750892073106,0.6061728051271281,1.0,0.7673957721667646,0.8520892619897487,258.32127864020407,261.0938528575501,101.83319694480774,37.207835019369604,33.015148038438355,206.98504023538285,205.45142929313496,2.955585584052887,785.333999999997,0.9852634554899816,0.7808030459692336,0.016908105972019603,0.1537890164955468,0.07087065210871066,0.008048779115781944,0.004227918959126073,0.06574285904845907,0.015182743826888419,0.012795237179469624,0.0009985365947183106,0.0053346101929017216,0.0035222761313719922,0.004052629568567228,0.01793079894836342,0.012737734300796931,0.003745142214517686,0.0033141025737716033,0.00572258495096221,0.0007770183564717996,0.002806552553133573,0.013228805949522712,0.018436724698906386,0.002580483882719968,0.00572759833893156,0.0017872153316751422,0.0026340884397932788,0.0005741623587147378,0.004081502500986389,0.0010119935315869794,0.0020357601013245483,23.07754642888904,2429.61979451403,0.047959104180336,0.00811779871582985,2.9532263128833147,0.038345921784639365,0.1572289615869522,0.034495585095499305,0.058097077821951934,0.056961927562952035,0.030792705714702606,0.030792705714702606,0.001168627679898448,0.015379176771769329,0.0641336664557457,1.0
2,41722,1.054051470389519,0.6905346589920179,1.0,0.7420674445076836,0.8629223464546376,270.5801583741107,269.66646065093084,97.0051545022222,36.583391295048095,32.756678708318404,194.82616013581784,195.7104405207236,-35.452829196063036,779.4739999999966,0.9891065988644312,0.7304988363522336,0.01612311593005882,0.1673151599039279,0.08777695051028211,0.0033031565978448338,0.001498429600259555,0.04813363316520575,0.005309412926374135,0.019377195592992585,0.007826472624444069,0.005668400095871421,0.0009357234170937023,0.010949215417448456,0.026055023127508056,0.016263799996138178,0.004955233275168968,0.00043456847706046977,0.0020273183971356717,0.0027549650630802358,0.0015519687395891054,0.009368678952648231,0.011928876664197126,0.003698413858859915,0.008961172192616329,0.0010776585590730268,0.0052716875967645975,0.003737188074102416,0.0019206900921048824,0.0002403967333773569,0.0015134877990776762,22.832669623196125,3007.560360997916,0.056610971689224236,0.01303119957447052,1.7000081516869172,0.040741588920354836,0.16826122999191284,0.03464745011107151,0.0720857188293446,0.07054245471954346,0.031219959259033207,0.031219959259033207,0.001451008845235301,0.023372932549706987,0.08284123241901398,1.0
3,39553,1.0168338228358629,0.5498184873744344,1.0,0.7477078961795119,0.8688844908483799,245.10335121149842,244.67529503405117,101.53324578678652,36.69676464069549,32.55764119219941,205.71871715581764,204.73094726921295,-44.19974370349504,756.333999999997,0.9891835790474052,0.8411913457616755,0.004024932145718643,0.12163828706547306,0.06410317784160993,0.0018617390005713711,0.0046749856005280895,0.06670641072715527,0.025207305213285486,0.004929275529325075,0.0006214219488620352,0.0007519109938208464,0.0006396948550659754,0.01958675189708813,0.00568970198142861,0.01082692751650565,0.0034631004489573238,0.001371694522330588,0.0024856734592408843,0.001993909226193316,0.00155334078134303,0.0041017181100497626,0.01728340400112179,0.008107886088256088,0.0030179656714074267,0.0007805594315124651,0.0010440160763114505,0.0015957403770902989,0.0013611736389294393,0.0013009251890186307,0.0005377921319148852,22.105851903557774,2714.647581316531,0.052296482026577,0.014480806887149809,2.082551091549876,0.038956284523010254,0.16246280074119568,0.03464867069523163,0.06863316515350368,0.06671244651079178,0.0316319540143013,0.0316319540143013,0.0012452582019731528,0.02187786842727641,0.08123521506786346,1.0
4,37130,1.0939235148099775,0.7572966693437223,1.0,0.8008368561815201,0.8360606789522509,268.70807872705984,267.6751762864834,86.0,33.62061244315469,30.36445290137795,172.0,175.48545852925744,-0.2690495231583306,747.0479999999973,0.989407767637066,0.6598099692395896,0.011753471128388458,0.18315250811919795,0.09587698201062353,0.005668664610948033,0.007103359515574755,0.027370003438435025,0.01565891513742735,0.021303249644703075,0.002745895625130651,0.004062768415390098,0.0017802987818396625,0.018355474330923903,0.03151460872923214,0.012850099618843909,0.005478199965347303,0.0010666369822020442,0.003098505594042762,0.002240026264700452,0.0015725504379027785,0.002392794384691581,0.0018116356581393245,0.01263506996393798,0.010492116365698323,0.002875504483008439,0.0012357757685702874,0.0015374659026839124,0.002395359215237491,0.002517646431406339,0.002362487515353486,22.458854088559747,2916.964908501133,0.059311818331480026,0.018234528601169583,0.9420043579621632,0.03906309604644776,0.18394750356674194,0.034552083213168834,0.07856086475898555,0.07591363042593002,0.030792705714702606,0.030792705714702606,0.0012876469139451547,0.026248009946328737,0.095887690782547,1.0
5,75832,1.1095256920044003,0.7684963176852795,1.0,0.7017323067811667,0.8016409794329232,389.02911829232096,386.76607917447984,121.01652779682615,48.18959611436204,44.94441010848846,246.5147247845343,248.92191904536045,-34.16755620821232,1090.2879999999955,0.9788436963508927,0.6453954700043268,0.03411271014832674,0.17964231723011764,0.09516695246849664,0.018565142700034874,0.009369318355247454,0.023371879632954867,0.02043759116943351,0.02237941069951118,0.01215187251042595,0.0030597024161947857,0.00355518627006665,0.013040980749356366,0.026367622570907783,0.011771175646482043,0.007893186539111955,0.00907383309354977,0.012357321107164254,0.005843250586431802,0.004159779577406121,0.0017693338521827112,0.0031942111300128128,0.012431997645676065,0.009375103985790726,0.0043452788169256506,0.0029967049649490536,0.0012200059918602273,0.0022142329259802287,0.004900248835337785,0.0027143825457505107,27.75800726003945,4851.6116351317605,0.05326924473047257,0.009704738855361937,2.9301537673657774,0.03764400631189346,0.14790569245815274,0.0342691447654808,0.0639784211827693,0.0634317547082901,0.03111314587295056,0.03111314587295056,0.0010859113676205858,0.01602471230875327,0.07269398123025894,1.0
6,27049,1.029939658896682,0.6198341127931628,1.0,0.7732041277191779,0.8738903443461002,209.11629337992898,208.59769893265843,81.93900170248598,30.135531672401324,26.90724809414742,164.43843832875572,164.10042844948822,15.059517813744693,623.6659999999978,0.9881093718606728,0.7914457786987471,0.01066201857699867,0.1460182940117349,0.07661648611490376,0.001893980196243053,0.0026950799801634022,0.062257257116693276,0.01850942663515796,0.012194193977512159,0.004074889064869805,0.003377558269453825,0.002104371099360287,0.004167507258400304,0.0164539344175873,0.015510403055072213,0.0015872302988290587,0.003038151311694805,0.0021430388684440705,0.0025197623111429296,0.0015593223508245195,0.011623927095353023,0.0183715121268116,0.004893351537855171,0.006298843543072679,0.0007940502972765271,0.0010231680836875262,0.002693074628847132,0.001330836872495668,0.0013581338661105035,0.001289191566122443,18.32268258556724,1903.1621150411663,0.0517776757478714,0.0160372331738472,1.366899419928021,0.03779659792780876,0.16723887622356415,0.03437651516991977,0.07035979574258444,0.06829938292503357,0.0316319540143013,0.0316319540143013,0.0010980752918679768,0.02436031164312012,0.08378729224205017,1.0
7,30823,1.2587941915925358,0.8681061223426528,1.0,0.7491493291853004,0.7391252146130871,280.96150795407294,280.01785657346926,70.3420215802759,27.908016703576656,25.709920264364875,141.39826939618212,139.46329293779655,8.138031764366454,723.9079999999975,0.9866359373249468,0.5004861944262843,0.0104280752273484,0.18474077379433035,0.09548140213135496,0.0026458373752015155,0.005969701957646496,0.025023707219240143,0.04563652797777267,0.036194330693639636,0.0030209191328957885,0.0059651363431767685,0.003129426589204131,0.009594799160428472,0.009973791509180334,0.010590897813251616,0.016822586086392533,0.0013846555139094422,0.003991442803009768,0.002523392372016668,0.0018131339419336359,0.017185498697704173,0.014059450510936818,0.014000903290292363,0.0009820555697565814,0.00858283246626234,0.0009504703602445727,0.0011073198963217604,0.002687723415171638,0.002064512472211824,0.0010887345494940374,21.817608954384927,2524.405220573768,0.05811779946088792,0.02319371327757836,2.6215067629069364,0.040878918021917336,0.16490425169467926,0.03463112532442051,0.08190004933243902,0.08253604918718338,0.031021591275930405,0.031021591275930405,0.0014547883680475113,0.02870365932091342,0.10492103546857834,1.0
0,30349,1.117583192146165,0.7590696438068586,1.0,0.8444821637264177,0.8062792328355222,245.7894579736804,237.21087664776246,110.3856874780422,42.67444713260665,38.60051813123757,150.0,160.0112545394041,0.8334791790330723,687.755999999998,0.9915705557552192,0.6867060927060888,0.1214779463495282,0.11672607864038473,0.08526708879226988,0.03179121472548972,0.017179442546490568,0.012313585407547891,0.012762209872578926,0.017943974541295055,0.02849720509604148,0.018430839378693768,0.004531203517279352,0.021423219733281804,0.0039233265827842935,0.003514275941645854,0.004620629636720126,0.005323038740806376,0.011028046220794759,0.01620111029098933,0.004449206386136114,0.008614687816198863,0.0018641865556652765,0.00043608651794872734,0.0027047906580791995,0.0035159840779035137,0.001124808113416419,0.00172096607441905,0.0009261256063014834,0.00650145784903296,0.001761994776796964,21.361470974981785,2683.6088078804314,0.07653925567865373,0.011810481548309326,3.982583586501734,0.05569542944431305,0.1577935516834259,0.051226549100675735,0.08842495001088772,0.08915846794843674,0.0471808947622776,0.0471808947622776,0.0014640093612886035,0.01770125941541865,0.10040436685085297,1.0
1,24976,1.0108628091058542,0.3707457646044377,1.0,0.7675948122195587,0.7518256449673784,185.42457800951888,196.54261624390784,81.05553651663776,27.681482928831514,24.166091947189145,172.78526350326382,172.21018343271354,-37.510326877355695,646.1119999999979,0.9553608996672148,0.8232266283155637,0.030905138143159577,0.13584234974414347,0.024188574169213103,0.014029300417371814,0.01997336958391876,0.0748941654577823,0.00946705831220792,0.005862730718788478,0.0022049553034763194,0.006172178802919207,0.011982172535879949,0.02159051595414678,0.0022516612835439724,0.008185224753367413,0.01675569416089641,0.009296001389599151,0.002991044515438549,0.004769483727249772,0.010035578198615079,0.0067903016243724785,0.006187816350821128,0.0044078567683108645,0.001937766291856131,0.0019196365143538368,0.006946496803303958,0.005485436116754135,0.007203548051303596,0.002065754178480811,0.005538149916175862,28.460563119500875,1757.77462650463,0.05984588339924812,0.009277481585741043,1.6137110354112392,0.05592431500554085,0.12404058873653412,0.05109616358976818,0.07037854846671324,0.06849774718284607,0.04628061503171922,0.04628061503171922,0.00138322488787116,0.013364385479451906,0.0785839632153511,1.0
2,44549,1.1201552119944902,0.7864363480259157,1.0,0.6953827422577422,0.8109424418265606,302.6372969201125,301.4796842243271,93.49331526906082,36.099759149454776,32.69556544854363,187.21131622601482,186.93038135319983,-29.91453970424694,830.8619999999962,0.9885827776360024,0.6239996262622733,0.009778309014803612,0.1875321333390216,0.0978072945249617,0.003065230648302926,0.002661979513277265,0.013624729453169416,0.021522575559761205,0.029203198877327537,0.0013865294159746688,0.005678052230830538,0.0018475739805228922,0.022927318404090555,0.028078264951897903,0.0070561587871195595,0.010907667509780264,0.00268982078003978,0.0013199780668129335,0.0022895609153224515,0.0010501247998548737,0.006225307850293633,0.006150931629362296,0.015857031068581988,0.008771647649058101,0.004735164283313109,0.0006870680190494553,0.002654537958196573,0.002167812432101649,0.0003382864211624601,0.0014684512373414318,35.638605397194624,4291.277427960187,0.0791638046503067,0.01499198377132416,1.5850606352798111,0.05708400160074234,0.2070344090461731,0.05150087485143732,0.09632713254978086,0.09444571286439896,0.0477149598300457,0.0477149598300457,0.0015500095520493244,0.026465485213830558,0.1092088222503662,1.0
3,26137,1.018117928835171,0.53295890648686,1.0,0.7208218422504137,0.8455316688292378,198.32653366216562,200.84820138602188,80.91971329657564,29.42159513614654,26.0768096208106,165.95811912538124,167.8122363782357,56.247337390523576,623.2579999999974,0.9813027970715223,0.8229150515222388,0.04960513044781253,0.12747623233441896,0.05441930252144798,0.011802985498279815,0.010097534086547864,0.06304710530742966,0.013453343189328913,0.006814272153305353,0.014890507039512632,0.009480771033496763,0.008794578304295,0.019193261434658448,0.013324778092794322,0.008276487091064459,0.0042783123168540944,0.015159327786596297,0.0066141960607962865,0.003012942419718585,0.0036668649818074094,0.003517731524889575,0.01140959577963258,0.003382980976473042,0.0017468485484906757,0.0011448585682203765,0.002418980200676169,0.004957884293812994,0.0057741714901033475,0.0032579021556802053,0.004596385636316125,26.55455864965916,2150.988954868168,0.07032883167266846,0.01139848679304123,1.5725370695664442,0.056763563305139535,0.15173570811748505,0.05116485288951668,0.08229670409259546,0.08224612474441527,0.0473487451672554,0.0473487451672554,0.0015126548803705273,0.017192494975656725,0.093141071498394,1.0
4,25225,1.0173037415451258,0.5428862895944929,1.0,0.7494058229352347,0.8665803899004659,195.36853677460098,197.36514383244068,82.02438661763951,29.21019951383813,25.94224354214569,164.9746134316522,164.0717111449258,-71.46182260832352,604.8059999999979,0.9855440515725729,0.8244835268864807,0.06964814335055146,0.12119467313297452,0.05388546844412597,0.01954672915498688,0.00544142035816908,0.05288693640339782,0.013597013584129488,0.013606405579908866,0.0175141645416823,0.01270139452580247,0.0006453622212561814,0.01103882790884052,0.00814582860621792,0.007076570273089833,0.00491024061338299,0.021379828763141862,0.006150491528342099,0.00414548715691536,0.006969025236538892,0.0022111842390951635,0.005381908497323718,0.0013652999628685704,0.002471282550080844,0.004449586411877128,0.0066501281979311185,0.004826305246063158,0.0050163199129407785,0.0010416762475524088,0.004275768961238753,25.98632794991136,2117.490229535848,0.06800945848226547,0.015129320323467256,2.3221917846864257,0.054306857287883765,0.15249866247177124,0.05105368948902034,0.08394411217188694,0.08298619091510773,0.0470130480825901,0.0470130480825901,0.0013476119117119016,0.02056930969309364,0.09828335791826248,1.0
5,27143,1.0998182410175081,0.7622859109545905,1.0,0.7764016018306636,0.8141003974682909,230.9940312541452,233.3238093294381,75.80237463298891,28.435351639606647,25.612496949731394,151.0,149.50867892394356,-4.622697567645016,647.2839999999978,0.9831748619034684,0.6347721249753316,0.018164586994406144,0.1906048680757252,0.09119844141767247,0.001056629504723336,0.005245963983179168,0.021845063979162138,0.019336237934729925,0.02539629114308381,0.005527984831247284,0.009071365060323659,0.003677186866561357,0.0220413327448273,0.030408883072775405,0.005157810238749413,0.00848521392252418,0.0016210244025158214,0.00213574957388867,0.003068020568169743,0.0026444974462761506,0.003987364721056169,0.002629083490242448,0.014443736521850594,0.007176733136201009,0.004431627639616984,0.0013262211729006845,0.0052732241205530215,0.004976367015514736,0.0019446335729816073,0.0011619474396255649,28.93359275534749,2155.8535614050925,0.06742580235004425,0.01094072312116623,2.0147006834388748,0.056672006845474236,0.13345541059970856,0.05148326113051155,0.07942576581089388,0.0789654403924942,0.0471961535513401,0.0471961535513401,0.0014991100130412815,0.01633631092869324,0.08934157341718674,1.0
6,7409,1.0988679977951916,0.7529172739581464,1.0,0.687291280148423,0.5929196406147198,120.08606062147324,122.58874336577564,38.0,14.307944897743821,12.806248474865697,82.92122729618595,79.03045834571358,36.11656384639842,396.26599999999917,0.9347716376482462,0.6274705480970386,0.0256999431178044,0.19271978469624465,0.08615860729927595,0.006682435115894924,0.006085475815891723,0.022962352457404245,0.0218623855351706,0.022295096426508943,0.01070086636587353,0.011915067146093314,0.00608763279675755,0.01973168722073864,0.02760313189935453,0.008285252140774291,0.01070482511308037,0.0041581578597718665,0.002176336601219203,0.005277578801394683,0.0028084815190489863,0.0023029053717299533,0.004543601391239236,0.014301454859529397,0.0031560760229784163,0.0052042324686299634,0.004689282401365699,0.008482038244568366,0.002980955173003764,0.0020268712916522067,0.0018450326425025212,16.894331317394972,390.1282985284925,0.05133134871721269,0.0013122782111167908,0.12492460605112295,0.05439841374754906,0.058579385280609124,0.05073372767986478,0.052655999261505264,0.05258258804678917,0.0471198596060276,0.0470893420279026,0.0012533899635252571,0.0018733799113670414,0.05397116020321846,1.0
7,45361,1.0142307555984216,0.5195717273543596,1.0,0.7622672581837736,0.8309759830839205,259.67746910156035,260.9291091465266,110.42191811411357,39.265901723457375,34.713109915419565,221.7995973759448,221.87539861752128,-2.185363359108223,828.2319999999968,0.9870420941542546,0.8482965012151418,0.020372756664670654,0.11747044904326948,0.05694817118733018,0.008855278571256477,0.012276182601383922,0.06662309677122605,0.0234779851809128,0.0082605931229028,0.0037176805018986772,0.0019150069044746273,0.004558210731638509,0.022292817748297927,0.00324884765817354,0.011019071128714844,0.0046955504185862435,0.006949862817522071,0.0080986601455509,0.003169122859784551,0.0007424664825537067,0.0014110400542739704,0.013389711608166458,0.008135832348978541,0.004413635188068196,0.0006825675217275543,0.004321058185012818,0.006072916245718255,0.0020438840840908182,0.0017523188754159221,0.001487320645309204,35.80195327475667,5052.8954492621115,0.09324788302183153,0.019577324390411373,0.905993247235727,0.05589379742741585,0.19316396117210388,0.05114564753536667,0.111392946567803,0.113298237323761,0.0470740832388401,0.0470740832388401,0.0013448465099060085,0.029027922317715144,0.13247883319854736,1.0
8,32455,1.1058821474965452,0.7658928567562683,1.0,0.7313638002523887,0.6813617008540671,253.76599582236526,261.22786987609106,78.40918313565065,29.58800155663411,26.24880949681337,165.12978578635096,163.16347063827862,11.913712784762833,773.6719999999973,0.9514526105948228,0.6055164558219555,0.062276497988527364,0.18725991690525584,0.07779746779466801,0.02436489019782237,0.02342500567535784,0.0179544369729838,0.026260585392460668,0.015042634719682584,0.019065057456954658,0.0030537440418590164,0.007349124593312477,0.01140272620144937,0.01772579979458491,0.0035317296279191827,0.006164514861812264,0.012337105780706549,0.021427997211551364,0.006172130286836735,0.004568719586967833,0.001129444461641923,0.004121598674626122,0.007594542558437101,0.002729249240010485,0.006988465275264582,0.0039668771089629825,0.0019884030350608515,0.008247778669215541,0.0050236979337407285,0.0025247527457734147,34.05830479413271,2339.2148350402717,0.06141756474971771,0.009323269128799437,1.3737315581719334,0.05725185200572014,0.13379110395908356,0.051061926228085024,0.07207563811555295,0.07200732082128525,0.046860456466674805,0.046860456466674805,0.0014447837477680715,0.01323590842959886,0.08031204529106617,1.0
9,42747,1.1291739207714977,0.761580084428667,1.0,0.6451014125316914,0.660674451394801,293.5863147244069,327.2002444986862,89.73850901368931,37.12958957540694,35.0,192.69499521817542,190.26472083990737,21.75309979575584,901.7039999999972,0.9188753466176559,0.5083706659287526,0.12531596030545114,0.15476408316112905,0.04289165724953968,0.06264712624795221,0.023980445013882117,0.007293423469308244,0.02241747603020935,0.020077321374945008,0.01272586502105496,0.003174637915682566,0.0069952052156658975,0.008059329061757119,0.019102428390247332,0.010772514455470773,0.006795427565507961,0.014208566021414248,0.0058104489024141176,0.006085966454741439,0.002234622857790902,0.01374301480175025,0.010218059528354148,0.013183748806568168,0.010267677183328177,0.0029946686566935297,0.004235736581844857,0.004834011973355981,0.0014167403716079784,0.0029856477184578237,0.00012751437135574562,32.04591449350118,4407.789810780436,0.08091478049755096,0.021454185247421258,3.3725009593754223,0.05529869720339775,0.19790951907634727,0.05102852626353692,0.10311343043442664,0.10450904071331024,0.0473945215344429,0.0473945215344429,0.001389822461400796,0.028657347260733827,0.12440680712461473,1.0
10,39168,1.044474917869253,0.6657288314453825,1.0,0.7756039603960396,0.8657988411865619,258.1426992010738,256.8890811225732,95.18928511129809,35.77115357964289,32.0,190.87553690359402,192.62447055838038,-20.64861473830535,753.9839999999973,0.9903413400758534,0.7556919597923689,0.009130100340144023,0.1590026996744203,0.08483764751218892,0.00450479389403641,0.010916419792780916,0.05336301362896116,0.011778779391998092,0.015825789764097622,0.0025601339969360307,0.0034472510402002877,0.004733309798215335,0.0072625156250555704,0.022786310619136538,0.01665138785851579,0.002648798149389332,0.002376886450132232,0.0009882141588426724,0.00567073828335869,0.0015550296326498412,0.012411659235414584,0.014926412035067818,7.599530298363924e-05,0.006153684041895453,0.0014053858814336304,0.0008054408264361442,0.002646309235310739,0.001507763680220342,0.003029191133826111,0.0014075140036028525,33.06746019050479,4133.958422239872,0.0799877941608429,0.02279697358608246,2.058795987147318,0.05534447357058525,0.18184176087379456,0.051030031158186405,0.10554428161355876,0.1094529628753662,0.046875715255737305,0.046875715255737305,0.0013616320926306974,0.030605910220524994,0.1289387345314026,1.0
11,49381,1.005806853476176,0.346106724978411,1.0,0.8227972540655825,0.8776854228825641,258.81018530527405,273.80650101851126,119.40268003692378,44.94666576768387,41.72529209005013,240.0000468164748,242.81445999521443,-67.57825289273266,840.8439999999972,0.9913375156838145,0.8386533541225433,0.05292706936501063,0.12454930532140553,0.02233930260478876,0.026003650188469042,0.006936183741429871,0.07014136812589042,0.010667081381861631,0.01456822273101309,0.0035646725319597194,0.007467087641349785,0.012616017948850831,0.02315811204185651,0.005153144581684832,0.0017097558476397373,0.008900164704143058,0.014508953462124488,0.009219875744924513,0.001533864629224524,0.001997308354270932,0.0014225142906362214,0.004120372474697531,0.003663526738774236,0.0013860130404950446,0.003112671165941844,0.012518968506416088,0.004931453103361586,0.007514841486882929,0.0026304408039818524,0.0017901949833047336,30.411657940596342,4338.9907735437155,0.07231250405311583,0.014007784426212307,1.0109058735650145,0.05597009137272835,0.15040817856788635,0.051198077341071284,0.08786761656393584,0.08953993767499924,0.04652475938200951,0.04652475938200951,0.0014001629339204724,0.01891588932911404,0.10167086124420166,1.0
0,89835,1.0129418987730583,0.5054244959772448,1.0,0.7921957671957672,0.8515980735210736,363.6452854988028,372.17469016578764,154.76756766196203,54.895058002692146,48.507731342539614,315.1093105545319,313.77891134709955,30.661255287772608,1151.3579999999956,0.9866069222278964,0.8257755497731879,0.03284230599013658,0.13243276888594865,0.04939320573020668,0.011200648972019368,0.012263758275401007,0.07150184367362505,0.017037620224543134,0.012005478773759164,0.007692111366504653,0.006955255496410297,0.0047603726480481105,0.020346017243230964,0.006716507472051658,0.007484034930972995,0.008610152540154074,0.013062058834338171,0.003372160438682677,0.002411569559432874,0.0032305563246623173,0.0048073307734346725,0.01345499906107004,0.002306508560751751,0.0043173349533517456,0.003105822968640225,0.006751216866270254,0.003637377022539074,0.003075599178510112,0.0013262022042287356,0.000851787935056635,51.55120173469186,11323.525880280882,0.07548638433218002,0.04853895306587218,9.204545152669409,0.056763563305139535,0.252079039812088,0.052496132112720834,0.12604804230289846,0.11709773540496825,0.0476844422519207,0.0476844422519207,0.0013074750679211555,0.05368912211405753,0.17958343029022214,1.0
1,32473,1.0593473485152964,0.6922676614958336,1.0,0.7130654369784805,0.7405264792947555,239.5120073380539,238.53720883753127,83.73768566183328,31.56516132972795,28.23118842698621,170.96670551860936,172.84164332631832,-64.78357124701874,742.3279999999976,0.9756339382285782,0.7229340624434069,0.036171443445632924,0.16568441509404394,0.0863193161556904,0.005936224270265634,0.012631507909703276,0.04482381328767264,0.005825047314108897,0.013142512777916835,0.013637777480954663,0.012096596405492094,0.004880723117429493,0.0067753499628660785,0.0257287887454432,0.015508657033755141,0.0047619675006055,0.0036321138156365854,0.008278050696804628,0.00191987502448395,0.0040862247089621185,0.0034876685719676297,0.010096936785069463,0.004614094851745726,0.004830476741060693,0.00285504169912339,0.005531226382901801,0.009745474814431715,0.004884730353400116,0.005837624962292488,0.0030977117504214827,33.08149853721261,2802.423059411347,0.0626382827758789,0.02214084565639496,3.6531698883029895,0.06105134636163712,0.16137941181659698,0.0530152220147638,0.08630009729348526,0.08326848596334457,0.047745481133461,0.047745481133461,0.002132857885489955,0.02493755223435186,0.10791180282831192,1.0
